InvoiceId,program,CustomerName, , ,Product,bandwidth,PaymentType,Gender,Address,interface,Store,Quantity,City,ProductPrice,Total,program,State,PostalCode,Date,Department,Time,monitor
743353,9384824,"Josianne Hegmann Sr.",4976262,2803494,"Intelligent Concrete Hat","JSON","EWallet","Male","87325 Pauline Glen",2056980,"Kuphal, Spencer and Blanda",10,"Lake Rozellaburgh",57.82,578.20,4049549,"WA",99505,"6-22-2021","Industrial","2:26:1",7613414
998500,3877552,"Sabrina Leuschke V","cross-platform","port","Intelligent Concrete Pants",true,"AMEX","Female","64922 Greenfelder Divide","bandwidth","Kshlerin DDS",6,"Trevafort",88.02,528.12,9404941,"SD",71738,"10-21-2021","Outdoors & Books","14:41:36",4304150
535130,"overriding","Marlee Monahan",45.12,7.49,"Awesome Granite Hat",66.91,"EWallet","Male","55099 Claudine Street",7347335,"Parisian, Wolff and Gorczany",5,"Kossstad",18.64,93.20,"ADP","CO",48210,"6-28-2021","Kids, Computers & Movies","21:52:27",18.34
158778,"index","Kellie Shields",false,true,"Intelligent Wooden Shoes",true,"EWallet","Male","3641 Lexus Parkway",54.14,"Auer V",1,"Baileychester",43.83,43.83,"synthesize","SC",13529,"6-11-2021","Electronics, Baby & Beauty","14:45:40",20.37
106171,58.78,"Charles Senger",5724471,7948102,"Rustic Steel Shirt","RSS","Visa","Male","94122 Lorine Hollow","monitor","Parisian, Wolff and Gorczany",4,"South Brookeport",62.25,249.00,37.54,"UT",56634,"1-17-2021","Industrial, Toys & Kids","15:35:27","GB"
436793,13.80,"Ora Nader",3912899,4928290,"Sleek Granite Table",8006596,"MasterCard","Male","888 Balistreri Lodge",2136215,"Considine PhD",4,"Kleinfurt",96.97,387.88,91.46,"VT",79502,"8-25-2021","Computers & Books","23:5:30","synthesize"
382284,6.82,"Gerard Beier",1325641,6888973,"Gorgeous Steel Table","haptic","AMEX","Female","1808 Margret Mountains",true,"McClure, Block and Franecki",7,"New Terrenceland",77.72,544.04,85.69,"NE",20048,"10-9-2021","Beauty & Shoes","2:7:49",4018032
692495,31.20,"Christelle Gorczany I",67.18,17.80,"Fantastic Plastic Shoes",5520702,"Visa","Male","9895 Boyer Loaf",16.71,"Kshlerin DDS",8,"East Marshallshire",30.08,240.64,12.80,"WA",90115,"8-17-2021","Clothing, Home & Movies","23:46:13",true
253099,85.52,"Cruz Schulist",48.49,84.44,"Rustic Plastic Hat",false,"Cash","Female","967 Weber Spurs",70.64,"Kshlerin DDS",8,"South Martyshire",14.55,116.40,93.70,"IL",78235,"4-20-2021","Home","16:53:41",3.05
396524,52.92,"Kaley Satterfield",75.58,39.14,"Incredible Steel Gloves",true,"Cash","Male","8845 Ruecker Ranch",466914,"Kshlerin DDS",3,"Blancheburgh",13.85,41.55,21.60,"SD",37057,"6-17-2021","Tools, Garden & Outdoors","19:38:51",30.16
350829,"cross-platform","Roselyn Rath III",true,false,"Incredible Concrete Pants",198805,"MasterCard","Male","699 Christiana Oval",true,"Larkin-McClure",2,"New Ikeside",44.96,89.92,"indexing","FL",13793,"10-22-2021","Electronics, Sports & Industrial","0:34:20",94.32
923129,9265779,"Margarette Boehm",8711603,2124930,"Ergonomic Cotton Gloves",18023,"EWallet","Male","8415 Nathan Pine","open-source","McClure, Block and Franecki",4,"South Isac",89.15,356.60,5786869,"MS",11024,"11-27-2020","Garden & Games","4:40:20","online"
142953,"SMS","Tania Schaefer",true,false,"Gorgeous Wooden Shoes",true,"Cash","Male","8350 Samantha Trail",false,"Larkin-McClure",9,"Lake Karsonport",43.48,391.32,"override","OR",97560,"9-12-2021","Books","13:17:40","circuit"
658542,true,"Keira Heaney",12.67,75.60,"Rustic Cotton Shirt",11.38,"AMEX","Female","315 Haag Isle","system","Armstrong, Strosin and Altenwerth",4,"Javontown",25.72,102.88,true,"WI",59985,"9-23-2021","Grocery & Electronics","5:30:29",true
570222,5280638,"Sylvester Morar",69.48,5.26,"Sleek Granite Gloves",true,"EWallet","Male","651 Kelvin Parks",true,"Parisian, Wolff and Gorczany",10,"Bednarmouth",83.32,833.20,4755864,"MS",37074,"5-13-2021","Sports & Tools","15:59:3",true
343164,true,"Nicholas Lockman II",2726266,3451289,"Sleek Rubber Table",7003374,"MasterCard","Female","52509 Turcotte Stream","ADP","Considine PhD",10,"Millerton",91.23,912.30,false,"RI",13109,"6-12-2021","Tools, Books & Health","16:27:43",1737020
912109,28.28,"Helmer Stracke",50530,6491486,"Rustic Plastic Pants",800559,"AMEX","Female","777 Breitenberg Landing",423405,"McClure, Block and Franecki",7,"Hermannmouth",73.61,515.27,9.85,"OR",73511,"6-10-2021","Computers","1:34:0","driver"
796678,6966888,"Hillary O'Kon",6217026,7492369,"Sleek Rubber Car","pixel","Cash","Male","1379 Laura Cliffs",67.62,"Armstrong, Strosin and Altenwerth",5,"West Justenland",38.32,191.60,8740218,"AK",67137,"1-16-2021","Computers, Games & Industrial","23:3:44",0.05
122199,76.00,"Miss Carlos Boyle",4845372,7203550,"Awesome Wooden Computer","reboot","Cash","Female","54685 Waino Isle",false,"Kshlerin DDS",3,"West Steveborough",41.76,125.28,57.89,"AK",90840,"5-26-2021","Clothing, Toys & Beauty","15:1:9",1126440
458280,57.24,"Theodore Sawayn DDS","EXE","sensor","Intelligent Concrete Pants",6592629,"MasterCard","Female","715 Cormier Island",true,"Wiegand-Tillman",1,"Elvishaven",89.22,89.22,85.78,"WA",16959,"9-17-2021","Home, Industrial & Grocery","9:16:4",false
337729,88.27,"Mariano Lueilwitz",true,false,"Small Plastic Pants",false,"EWallet","Female","5383 Albertha Course",true,"Lakin, O'Connell and Monahan",6,"New Ednafort",14.10,84.60,66.73,"TN",31579,"10-21-2021","Beauty, Health & Industrial","18:57:43",62.75
522506,42.59,"Maya Spinka",71272,1532710,"Incredible Plastic Car","hard drive","MasterCard","Male","27687 Joy Neck",1725731,"Kuphal, Spencer and Blanda",5,"Aurelieland",79.18,395.90,96.76,"VT",43014,"4-27-2021","Grocery, Computers & Home","6:46:49",93.62
345749,"JBOD","Dr. Marcelle Cremin",78.66,29.89,"Practical Concrete Shirt","programming","AMEX","Male","2081 Deanna Shoal",true,"Armstrong, Strosin and Altenwerth",2,"East Jadon",55.98,111.96,"compressing","TX",91847,"9-4-2021","Health, Sports & Jewelery","7:46:10","navigate"
250824,"microchip","Ms. Sean Towne","navigating","wireless","Ergonomic Steel Gloves","backing up","AMEX","Female","591 Arely Fork",89.66,"Larkin-McClure",9,"New Theaside",11.22,100.98,"firewall","VT",12962,"8-9-2021","Movies & Garden","18:15:56",3515148
921817,3811457,"Alda Mosciski",8265344,1155188,"Incredible Wooden Shoes",53.52,"EWallet","Female","47221 Laury Flats",false,"Larkin-McClure",3,"Henrifurt",25.73,77.19,6880645,"MI",44686,"1-24-2021","Electronics","22:17:9",7480505
204888,5.17,"Gerald Hartmann I",true,true,"Awesome Concrete Chair",true,"EWallet","Male","256 Beahan Valleys",false,"Considine PhD",7,"East Londonview",83.27,582.89,86.07,"PA",35529,"9-13-2021","Beauty & Baby","12:53:48",9.50
754214,true,"Dr. Nelson Ullrich",98.47,58.48,"Incredible Rubber Hat",81.56,"MasterCard","Male","60014 Gerry Underpass",false,"Kshlerin DDS",1,"O'Reillyborough",78.76,78.76,true,"WY",91201,"10-9-2021","Books","8:19:47",77.29
842556,false,"Justus Mertz",79.37,39.41,"Incredible Rubber Chair",false,"MasterCard","Male","48637 Bauch Causeway","interface","Parisian, Wolff and Gorczany",1,"North Joan",54.89,54.89,false,"NM",50974,"10-7-2021","Games","16:34:8",false
750577,"navigating","Josefina Auer",6.88,70.45,"Small Granite Shirt","card","Cash","Female","27666 Katelynn Trafficway",7531313,"Lakin, O'Connell and Monahan",6,"Schadentown",23.45,140.70,"microchip","AR",51478,"7-20-2021","Beauty, Jewelery & Books","5:10:20",2543806
585990,"navigating","Daphne Mayert","cross-platform","back up","Fantastic Rubber Shoes",false,"EWallet","Female","1952 Emilia Fall",3955913,"Kshlerin DDS",3,"Cyriltown",73.79,221.37,"programming","LA",38867,"8-24-2021","Movies & Books","21:41:36",false
150540,65.66,"Randy Robel",2152631,2682838,"Intelligent Plastic Table",false,"MasterCard","Female","33770 Margarete Meadows","THX","Armstrong, Strosin and Altenwerth",1,"East Janae",18.42,18.42,7.76,"WV",25855,"8-23-2021","Electronics & Music","15:40:33",76.82
894534,4191941,"Jordan Lang",93.15,55.53,"Sleek Concrete Computer","index","EWallet","Female","6320 Jordy Freeway",false,"Armstrong, Strosin and Altenwerth",4,"Clairehaven",22.23,88.92,3349767,"MT",90976,"5-26-2021","Music","0:15:11",false
533690,true,"Mrs. Romaine Brakus",74.50,36.46,"Awesome Wooden Shoes",false,"MasterCard","Male","4007 Harris Knolls",93.51,"Wiegand-Tillman",1,"McLaughlinmouth",82.88,82.88,true,"HI",76655,"10-18-2021","Beauty, Books & Outdoors","16:22:42",2991269
110746,4.97,"Octavia Little",false,true,"Gorgeous Wooden Table",true,"EWallet","Female","35281 Waters Lakes",252092,"Considine PhD",4,"North Maximilianfurt",75.31,301.24,86.08,"HI",12113,"9-23-2021","Kids & Baby","21:13:13",83.39
957145,"navigating","Oscar Altenwerth",5336907,5899971,"Awesome Plastic Pants",5734068,"AMEX","Male","62879 Hermiston Plaza","generating","McClure, Block and Franecki",2,"Lake Glendafurt",61.81,123.62,"array","NV",21678,"9-12-2021","Jewelery & Electronics","9:6:4",true
655757,"multi-byte","Maybell Ziemann","navigating","navigating","Fantastic Wooden Chair",false,"AMEX","Female","475 Boyer Falls",71.80,"Armstrong, Strosin and Altenwerth",5,"East Rethaland",16.12,80.60,"compress","DE",66237,"10-23-2021","Music & Sports","18:2:51","auxiliary"
245843,"copying","Imelda Flatley PhD",5133958,8555566,"Fantastic Concrete Car",5398819,"Visa","Male","52913 Brekke Plains",26.15,"Considine PhD",3,"Huelside",46.73,140.19,"transmit","MT",29188,"4-29-2021","Movies & Grocery","0:13:44",true
919119,"EXE","Phyllis Jacobi","SMS","sensor","Small Steel Hat","JBOD","Visa","Female","15167 Minnie Mountain",true,"McClure, Block and Franecki",7,"New Carashire",25.05,175.35,"calculating","WV",81416,"8-2-2021","Movies","7:34:21",true
150744,false,"Gabrielle Beahan DVM",true,false,"Gorgeous Wooden Computer",false,"EWallet","Male","580 Smith Lake","program","Wiegand-Tillman",2,"Brittanychester",48.54,97.08,false,"IA",57187,"3-23-2021","Grocery","9:37:33","compress"
181608,"override","Erna Krajcik",false,false,"Gorgeous Wooden Shirt",46.89,"AMEX","Male","604 Sandy Springs",1620451,"Kuphal, Spencer and Blanda",3,"Dorisstad",15.63,46.89,"wireless","MT",17542,"9-21-2021","Jewelery & Garden","12:17:30",3.18
636392,281499,"Miss Lou Kassulke",1472666,1158162,"Awesome Cotton Chair",6081141,"Visa","Female","33220 Schamberger Mall",2152056,"Considine PhD",3,"Earlineview",49.30,147.90,638242,"IA",17945,"9-26-2021","Jewelery & Home","15:55:47","transmitting"
358825,46.05,"Rowan Stanton","navigating","matrix","Rustic Wooden Gloves","haptic","MasterCard","Female","340 Predovic Prairie",true,"McClure, Block and Franecki",7,"East Gwen",24.85,173.95,88.13,"MD",13600,"10-18-2021","Games","8:3:56",6180286
425615,true,"Janis Dibbert",137603,7473668,"Gorgeous Concrete Hat",49.14,"MasterCard","Female","75099 Mohr Shoal",false,"Parisian, Wolff and Gorczany",10,"Port Elvera",39.86,398.60,true,"MI",60999,"8-12-2021","Kids, Books & Sports","1:35:56",5.40
763514,false,"Juana Kozey",true,true,"Gorgeous Rubber Shirt",4.03,"Cash","Female","9029 McCullough Square",false,"Lakin, O'Connell and Monahan",3,"North Demetris",65.40,196.20,false,"SC",62611,"2-23-2021","Movies & Health","22:10:15",false
741090,true,"Manuela Ratke",11.80,34.81,"Rustic Concrete Gloves",98.13,"Visa","Female","897 Madisyn Stream",21.04,"Parisian, Wolff and Gorczany",3,"Lake Kameron",54.65,163.95,false,"IN",58596,"8-20-2021","Games, Movies & Music","17:45:33",false
699107,false,"Mrs. Savanna Turner","override","open-source","Intelligent Steel Shirt",52.10,"Visa","Male","35361 Aliyah Lane","compress","Larkin-McClure",2,"Jaskolskiport",65.21,130.42,true,"ND",26495,"10-14-2021","Clothing & Games","19:49:30",7003530
599460,6730301,"Aimee Ernser",9445362,8800770,"Fantastic Rubber Computer",2046291,"EWallet","Female","8411 Erdman Mill",5757766,"Considine PhD",2,"South Elbertstad",21.58,43.16,3911412,"NM",38522,"9-30-2021","Clothing, Baby & Computers","0:46:47",7108006
586617,4412839,"Marcus Cassin",9149496,1726562,"Ergonomic Granite Hat",3925295,"AMEX","Male","8315 Retta Squares",97.24,"Auer V",10,"Lynchburgh",35.76,357.60,810476,"WV",77180,"9-12-2021","Games, Electronics & Jewelery","3:16:27",true
940254,"copy","Marta Gerlach","redundant","quantifying","Practical Plastic Hat",false,"EWallet","Female","98237 Osinski Stravenue","calculate","Considine PhD",6,"East Sylviaport",21.53,129.18,"redundant","UT",11220,"9-30-2021","Baby, Outdoors & Clothing","23:2:40",true
414474,"protocol","Miss Viola Lehner",7588220,2895190,"Practical Plastic Gloves",85.09,"Visa","Male","62113 Willow Views",false,"Larkin-McClure",3,"Lake Shea",60.29,180.87,"input","MT",84279,"8-24-2021","Jewelery, Grocery & Outdoors","2:4:32","parsing"
462160,4575355,"Mrs. Brandy Johnston","parse","matrix","Sleek Wooden Hat",12.28,"MasterCard","Male","3395 Grady Shores","ADP","Kuphal, Spencer and Blanda",1,"South Noemouth",59.10,59.10,214427,"MO",23105,"9-9-2021","Health, Sports & Music","12:29:28",1265964
419109,21.16,"Ms. Name Lind",2444291,8955579,"Gorgeous Plastic Computer","override","AMEX","Male","9871 Vidal Turnpike","solid state","Considine PhD",6,"Sammiehaven",39.60,237.60,33.14,"IN",20752,"10-20-2021","Electronics, Books & Computers","1:6:32","connecting"
101891,71.57,"Bobby Green",724119,8446662,"Small Plastic Shoes",2516438,"EWallet","Male","1092 Murphy Lock",7407559,"Wiegand-Tillman",10,"Lednerhaven",56.09,560.90,50.41,"MS",90129,"7-3-2021","Tools & Computers","11:4:50","multi-byte"
457929,"solid state","Mr. Mac Heathcote","programming","copying","Incredible Rubber Car","optical","Cash","Male","144 Kautzer Alley",57.56,"Larkin-McClure",4,"Imafort",31.48,125.92,"circuit","AR",91059,"10-20-2021","Grocery & Home","12:34:53",6484536
104742,"backing up","Brendon Ankunding","multi-byte","optical","Awesome Cotton Pants",false,"AMEX","Male","29109 Earl Overpass",84.51,"Armstrong, Strosin and Altenwerth",10,"South Katherine",35.81,358.10,"input","NV",24408,"10-17-2021","Books, Movies & Shoes","7:34:26","program"
190262,6384766,"Mercedes Mayert",17.28,80.00,"Practical Granite Hat",true,"EWallet","Female","350 Mia Canyon",39.42,"Considine PhD",4,"Simeonport",37.50,150.00,4255372,"ND",52921,"7-7-2021","Industrial","2:58:56","card"
612759,11.53,"Alyson Boehm",false,true,"Sleek Wooden Gloves","bypass","MasterCard","Female","6395 Lowe Meadows","PNG","Lakin, O'Connell and Monahan",5,"South Ashlee",77.30,386.50,66.52,"ND",26294,"7-10-2021","Jewelery & Health","2:50:22","interface"
867309,7970923,"Hank Schulist Sr.",false,false,"Intelligent Cotton Computer",3324290,"Cash","Female","277 Cronin Groves","quantify","Considine PhD",2,"Boyerberg",0.43,0.86,5824623,"CO",44090,"8-6-2021","Electronics","8:23:21",7271872
639924,8489856,"Domenico Okuneva III","application","hack","Gorgeous Wooden Shoes",8654304,"Visa","Male","643 Medhurst Spring","ADP","Wiegand-Tillman",6,"North Jonathon",53.07,318.42,582801,"NJ",39765,"7-24-2021","Games & Baby","1:57:58",53.79
123157,"SMS","Nigel Osinski",false,true,"Intelligent Rubber Chair",3244413,"MasterCard","Male","492 Holly Corners","card","Lakin, O'Connell and Monahan",8,"Fadelchester",42.13,337.04,"USB","HI",22792,"5-3-2021","Clothing, Games & Home","19:22:14","program"
431968,true,"Brendan Wisoky",83.78,20.52,"Ergonomic Concrete Car",3572765,"EWallet","Female","8009 Donnelly Burgs",6.34,"Kshlerin DDS",6,"Baileyport",0.97,5.82,false,"CT",83154,"10-22-2021","Health & Sports","23:14:56",true
745892,false,"Osbaldo Durgan",11.27,74.82,"Intelligent Concrete Computer",false,"Visa","Male","4497 Evan Avenue",4072290,"Larkin-McClure",3,"South Stephan",58.73,176.19,false,"ID",19828,"10-21-2021","Kids","16:58:53",27.15
586890,5950557,"Mrs. Alexie Ruecker",39.01,1.95,"Rustic Granite Gloves","port","Visa","Male","3880 Okuneva Burg","transmitter","Armstrong, Strosin and Altenwerth",6,"Brooksmouth",75.51,453.06,7971631,"AK",27934,"8-6-2021","Health & Clothing","4:30:52","backing up"
390738,"firewall","Matt Zulauf IV",2930865,7748159,"Practical Concrete Shoes","driver","MasterCard","Female","882 O'Kon Rapids","transmit","Kuphal, Spencer and Blanda",10,"New Aprilview",99.98,999.80,"online","TX",17704,"10-20-2021","Toys & Books","20:19:5",false
780131,5564316,"Emmitt Streich","transmit","bandwidth","Rustic Rubber Car",false,"MasterCard","Female","610 Frederik Stravenue","quantifying","Considine PhD",2,"Gusikowskiville",49.15,98.30,7318667,"OR",98858,"10-5-2021","Jewelery & Books","18:34:2",7824077
523265,1713204,"Maeve Heaney","backing up","online","Awesome Concrete Gloves",56.99,"AMEX","Male","254 Zulauf Courts",53.47,"McClure, Block and Franecki",2,"Port Milton",71.96,143.92,5330085,"MO",26386,"6-2-2021","Outdoors & Health","5:27:38","generate"
113025,true,"Aurore Stanton","protocol","AGP","Incredible Concrete Car",true,"AMEX","Female","954 Mercedes Route",7554149,"Lakin, O'Connell and Monahan",9,"West Nicholausview",97.63,878.67,true,"OR",43348,"10-1-2021","Outdoors & Baby","11:0:21",13.78
120290,92.81,"Dr. Earnestine Hand",true,true,"Incredible Rubber Pants",41.57,"MasterCard","Female","4728 Maribel Plain",38.82,"McClure, Block and Franecki",10,"Declanstad",14.59,145.90,35.45,"WV",58238,"9-4-2021","Automotive & Electronics","4:40:2","protocol"
269638,1536734,"Mara Hahn Jr.",43.78,6.14,"Intelligent Plastic Pants",true,"AMEX","Female","52273 Raynor Trail",true,"Larkin-McClure",10,"Jenkinsbury",16.65,166.50,6560249,"TX",39392,"2-24-2021","Electronics","22:36:40",24.98
913400,1299908,"Delia Nader",8755625,2863467,"Awesome Cotton Car",510404,"AMEX","Female","434 Tillman Fall","wireless","Larkin-McClure",9,"Hilllview",76.82,691.38,4902379,"UT",74919,"10-19-2021","Sports","5:31:0",true
462915,4324550,"Rafaela Kovacek",4518183,1725199,"Sleek Concrete Shirt","quantify","AMEX","Female","4158 Laron Estates",true,"Larkin-McClure",5,"Lake Rafaelland",61.25,306.25,3156988,"NJ",42124,"3-19-2021","Health, Baby & Books","15:46:34",1612599
570970,"transmit","Palma Dare",49.16,9.07,"Rustic Concrete Pants","driver","AMEX","Male","389 Maurine Forks",1539776,"Armstrong, Strosin and Altenwerth",5,"Port Jayda",9.47,47.35,"XML","SD",43463,"9-17-2021","Garden & Movies","4:21:29",4453884
950954,41.09,"Arch Schimmel I",8484668,6872129,"Practical Cotton Computer",false,"EWallet","Female","28857 Veum Park",23.21,"Considine PhD",10,"Hettingerstad",35.35,353.50,22.01,"TN",75527,"9-23-2021","Kids & Beauty","14:36:20",true
920288,31.32,"Ms. Zaria Miller",true,true,"Gorgeous Plastic Chair",false,"Cash","Male","29555 Hertha Ridge",false,"Larkin-McClure",6,"Hoppefort",64.76,388.56,12.86,"KS",43777,"9-13-2021","Industrial & Games","21:54:47",9.72
310429,85.60,"Parker Littel","alarm","IB","Small Granite Hat",2553856,"Visa","Male","757 Marquardt Park",true,"McClure, Block and Franecki",9,"Jakubowskihaven",74.21,667.89,40.18,"MN",60321,"9-26-2021","Industrial & Shoes","2:8:34",8670310
549156,5544995,"Armand Runolfsson","backing up","backing up","Ergonomic Concrete Car",35.27,"AMEX","Male","48255 Schoen Mountain",9107935,"McClure, Block and Franecki",2,"Russellton",11.24,22.48,7939879,"IL",88128,"5-31-2021","Computers & Garden","4:21:13",3288274
839797,2156140,"Alisha Cummerata","back up","synthesize","Intelligent Wooden Shirt",true,"MasterCard","Male","223 Mavis Place","transmitter","Lakin, O'Connell and Monahan",3,"Kamrynland",17.30,51.90,7120185,"WA",21547,"9-22-2021","Garden, Shoes & Beauty","8:23:38",57.58
593054,"SCSI","Jarrod Cartwright",5731691,2196570,"Awesome Wooden Hat",1320960,"Visa","Male","942 Jaime Centers",6.46,"Kshlerin DDS",2,"New Sean",51.47,102.94,"program","TN",50730,"9-18-2021","Baby & Sports","12:12:30",12.72
