Gender,Time,Quantity,State,card,InvoiceId,Store,panel,ProductPrice,Address,CustomerName,Date,Department,PaymentType,system, ,driver,City,PostalCode,Total,Product,transmitter
"Male","12:30:7",2,"IA","back up",865289,"Parisian, Wolff and Gorczany",false,24.68,"375 Carley Islands","Keara Jacobi IV","3-22-2021","Garden, Computers & Industrial","AMEX","driver",59.20,"RAM","Fritschstad",73573,49.36,"Intelligent Wooden Table",82.07
"Male","14:7:22",5,"WV",50594,742078,"Lakin, O'Connell and Monahan",4950234,52.15,"575 Katrina Light","Crystal Lebsack V","6-3-2021","Electronics & Shoes","Visa",5774317,"microchip","wireless","New Brendon",77766,260.75,"Small Granite Hat",66.96
"Female","1:53:22",3,"GA",19.57,467152,"Parisian, Wolff and Gorczany",true,68.87,"80602 Mitchell Extension","Ms. Aisha Abernathy","10-13-2021","Sports & Tools","EWallet","bypass",9215260,1353116,"Gorczanyport",98168,206.61,"Fantastic Concrete Gloves","JBOD"
"Male","7:52:30",8,"WA",58.49,491397,"Wiegand-Tillman",94.05,63.61,"730 Jazmin Place","Jaquelin Keebler","9-20-2021","Toys","MasterCard",17.12,true,true,"Coltenville",36813,508.88,"Ergonomic Rubber Table",true
"Female","15:5:29",1,"MA",false,597113,"Wiegand-Tillman",5.20,74.39,"28382 Bosco Trace","Alec Kuhlman","3-6-2021","Health, Home & Beauty","Visa",38.83,true,false,"Donavonside",17334,74.39,"Ergonomic Cotton Computer",false
"Male","18:11:4",6,"IL",false,317663,"Kuphal, Spencer and Blanda",2591384,8.19,"35522 Mathew Crescent","Jacklyn Jacobs","2-9-2021","Music & Sports","Cash",false,4671530,2.69,"New Abigayleburgh",39587,49.14,"Small Concrete Table","backing up"
"Female","11:29:1",8,"ND","compress",652635,"Larkin-McClure",450162,83.96,"40189 Grant Trail","Walton Hartmann","9-5-2021","Baby & Outdoors","Visa",5467232,"indexing",5658056,"New Anastacio",19010,671.68,"Small Rubber Gloves","pixel"
"Male","22:37:11",5,"OH",7201769,827166,"Considine PhD","hacking",40.33,"3798 Ramon Track","Jennings Pagac","9-30-2021","Toys & Shoes","Cash",98.58,7033359,9240595,"South Parker",75008,201.65,"Sleek Cotton Table","backing up"
"Female","0:35:27",8,"TX","indexing",994420,"Lakin, O'Connell and Monahan","synthesizing",59.59,"982 Tremayne Avenue","Aliza Bernhard","5-15-2021","Industrial, Baby & Toys","AMEX",10.31,890989,"SMTP","Cummingsside",88612,476.72,"Incredible Granite Chair",86.17
"Male","19:3:20",5,"UT","protocol",174284,"Armstrong, Strosin and Altenwerth",false,24.93,"1391 Althea Turnpike","Dr. Rolando Heathcote","10-11-2021","Sports & Books","Cash",125869,"generate",true,"Isaacview",72203,124.65,"Fantastic Wooden Shirt",5636679
"Female","1:47:59",1,"MA",true,379493,"Parisian, Wolff and Gorczany",83.30,91.69,"50794 Runte River","Ms. Mayra Kunze","10-12-2021","Jewelery","Cash","navigate","overriding",32.72,"Goldenport",37357,91.69,"Rustic Granite Pants",92.17
"Male","13:53:28",3,"NV",6637241,836508,"Kshlerin DDS",true,38.57,"116 Isidro Centers","Jerry Connelly","9-29-2021","Computers & Baby","MasterCard",false,80.64,42.82,"Okunevamouth",84975,115.71,"Fantastic Rubber Shirt",79.58
"Female","22:26:17",5,"GA",false,232214,"Lakin, O'Connell and Monahan",2090540,60.80,"4436 Ethelyn Common","Ruth Brown","9-8-2021","Music & Electronics","MasterCard",6135336,false,67.65,"Wuckertport",87912,304.00,"Small Concrete Pants","solid state"
"Female","9:17:27",1,"HI",70.30,111090,"Parisian, Wolff and Gorczany",true,11.06,"403 Herman Drive","Jeremie Nitzsche","7-27-2021","Home","AMEX",4632864,55.57,true,"Brownland",87163,11.06,"Ergonomic Plastic Gloves",6386070
"Female","7:34:42",1,"PA","copying",322128,"Wiegand-Tillman",80.63,25.56,"842 Gleichner Station","Lolita Brekke","10-20-2021","Industrial & Baby","EWallet",4889574,"connecting","SDD","Port Karineside",53052,25.56,"Ergonomic Concrete Computer","driver"
"Female","19:47:37",2,"WY",true,439042,"Kuphal, Spencer and Blanda",5937326,39.28,"6085 Aida Vista","Colt Larson Jr.","8-12-2021","Garden","AMEX",471392,7358247,"online","Lake Altheaton",39013,78.56,"Rustic Steel Pants",5491529
"Male","8:9:26",8,"NJ","indexing",161082,"Kshlerin DDS",false,8.55,"8879 Fleta Unions","Dortha Dietrich","8-6-2021","Toys","MasterCard",false,2.81,false,"New Katrina",39001,68.40,"Rustic Steel Hat",true
"Male","15:59:36",2,"MN",2102471,128848,"Armstrong, Strosin and Altenwerth",29.04,22.65,"34550 Anderson Pine","Eve Luettgen DVM","6-7-2021","Baby, Beauty & Music","Cash",true,true,false,"Madisenfurt",78421,45.30,"Intelligent Steel Gloves",true
"Female","8:0:37",4,"GA",true,941913,"McClure, Block and Franecki",true,96.87,"7145 Thea Lake","Noe Dach","6-25-2021","Books, Beauty & Grocery","EWallet",false,"virtual","haptic","Beckerville",57848,387.48,"Rustic Steel Gloves","indexing"
"Male","5:48:30",1,"PA",true,941715,"Larkin-McClure",2407388,77.90,"31083 Boyle Dale","Jasen Morissette","8-5-2021","Computers & Beauty","Visa",73.60,5333917,23.34,"East Kentonshire",94694,77.90,"Gorgeous Steel Shirt",19.46
"Male","18:53:38",3,"DE","RAM",287950,"Armstrong, Strosin and Altenwerth",false,0.48,"407 Hegmann Meadow","Ms. Dedrick Kilback","8-19-2021","Grocery & Clothing","Cash",true,48.12,true,"Freidafort",15209,1.44,"Small Steel Shirt",true
"Male","12:51:52",1,"ID",5008137,447431,"Wiegand-Tillman","auxiliary",58.40,"8126 America Canyon","Pablo Terry","10-15-2021","Garden, Shoes & Jewelery","EWallet","array","RAM","driver","Lake Leila",55856,58.40,"Small Wooden Hat",28.46
"Male","0:47:23",10,"CT",6055242,733063,"Auer V",468958,86.69,"965 Serena Expressway","Erin Towne","9-3-2021","Kids & Clothing","Visa",2588077,true,5598443,"New Teresa",89399,866.90,"Rustic Wooden Shoes",40.26
"Male","0:36:8",6,"IL","hard drive",109530,"Larkin-McClure",2862365,44.97,"45159 Ada Harbors","Isaiah Cassin","6-17-2021","Tools","AMEX",5888993,"transmit","synthesize","East Imani",21165,269.82,"Gorgeous Granite Table",64.73
"Female","0:16:43",4,"MS","compressing",630984,"Parisian, Wolff and Gorczany","open-source",5.85,"63571 Keenan Ports","Marjolaine Gerlach","3-13-2021","Shoes","Visa","XSS",1427280,"copy","Stokesborough",12707,23.40,"Ergonomic Steel Chair",4618659
"Male","17:58:6",8,"GA",false,733592,"McClure, Block and Franecki","redundant",58.12,"8621 Fadel Streets","Ezequiel Donnelly","6-7-2021","Tools","Visa",2449749,true,63.82,"Labadiefurt",62419,464.96,"Awesome Steel Gloves",false
"Female","15:15:32",9,"NJ",true,449905,"McClure, Block and Franecki",66.75,12.86,"47494 Barbara Plaza","Kariane Labadie","10-18-2021","Beauty & Kids","AMEX",true,8528380,15.03,"North Lulamouth",22062,115.74,"Incredible Granite Chair",39.27
"Female","23:59:24",8,"FL",5345714,264573,"Auer V","auxiliary",9.22,"2436 Clarissa Terrace","Miss Faye Larkin","8-26-2021","Jewelery, Industrial & Games","AMEX",7747755,9.94,"compress","Port Alfreda",81606,73.76,"Sleek Wooden Shirt","copying"
"Female","10:42:56",4,"NC",false,304468,"Kuphal, Spencer and Blanda",false,68.90,"519 Margaret Crossroad","Mr. Oran Marvin","9-24-2021","Industrial & Shoes","MasterCard",4978476,"redundant",false,"Jaredhaven",71276,275.60,"Sleek Cotton Gloves","navigate"
"Female","6:20:14",5,"PA",false,228026,"Larkin-McClure",2232449,6.83,"6116 Wyman Street","Will Hartmann","8-30-2021","Tools","Visa","TCP",523010,1893719,"Zoilaburgh",37841,34.15,"Awesome Concrete Gloves",4549442
"Male","19:57:4",6,"PA",true,176944,"Auer V","backing up",17.82,"42613 McKenzie Harbor","Germaine Wolf","1-26-2021","Kids, Books & Movies","EWallet","transmit",5359384,"synthesize","Williamsonchester",23709,106.92,"Practical Granite Shirt",857323
"Male","10:42:56",2,"AR",1401680,723468,"Considine PhD","online",97.78,"464 Verner Junctions","Zelda Wisozk","8-26-2021","Toys, Clothing & Baby","Cash",true,"haptic",5970102,"Prosaccochester",74185,195.56,"Intelligent Plastic Computer",4034186
"Female","17:38:47",1,"MT",6301834,581134,"Larkin-McClure",97.30,75.46,"6686 Rex Streets","Elyse Dare","10-14-2021","Outdoors, Games & Shoes","Visa",true,true,"virtual","Pollichland",38094,75.46,"Intelligent Cotton Computer",4127937
"Female","7:7:42",9,"TN",58.29,203109,"Armstrong, Strosin and Altenwerth",true,68.47,"8751 Linnie Spring","Evie Renner II","10-4-2021","Music & Tools","EWallet",false,true,false,"Port Jaleel",42127,616.23,"Small Rubber Hat",true
"Male","5:37:10",2,"SD",6.43,745149,"Auer V","bandwidth",15.25,"3897 Andre Highway","Nya Zemlak","10-25-2021","Outdoors, Electronics & Shoes","Cash",66.01,true,18.67,"Lake Maddisonland",87073,30.50,"Practical Plastic Table",4011876
"Female","15:5:48",6,"KS","compressing",315276,"Armstrong, Strosin and Altenwerth",54.33,14.78,"1475 Spencer Grove","Aurelia Blanda","9-16-2021","Home & Tools","AMEX",8500921,"synthesizing",false,"Oswaldmouth",26772,88.68,"Small Wooden Table","online"
"Female","14:12:14",1,"KS",6336448,785639,"Kuphal, Spencer and Blanda",7534351,56.18,"5255 Preston Lights","Deborah Grady","8-18-2021","Shoes","MasterCard","neural",false,"online","Lake Dortha",54118,56.18,"Small Concrete Shoes","bus"
"Female","21:59:12",8,"MI",false,689218,"Auer V",3902604,52.29,"719 Bartoletti Corner","Mrs. Herminio Weissnat","10-5-2021","Tools & Kids","EWallet","online",22.64,"sensor","Port Angeline",64275,418.32,"Practical Cotton Table",false
"Male","2:22:14",10,"GA",4869216,269896,"Wiegand-Tillman",false,32.45,"4708 Era Plains","Gerardo Mosciski","9-29-2021","Movies","MasterCard",2237136,73.68,"array","Dorcasberg",46547,324.50,"Small Steel Shoes",6369048
"Female","9:13:11",5,"FL",7377719,752221,"Kshlerin DDS",99.22,22.24,"9656 Deckow Falls","Lauren Schneider DVM","9-23-2021","Industrial & Automotive","Cash",22.64,false,false,"West Julietmouth",95244,111.20,"Gorgeous Steel Chair",7.91
"Female","3:48:52",10,"NY",87.74,909310,"Larkin-McClure",false,44.37,"8354 Lowe Grove","Frida Abbott DDS","10-25-2021","Garden","MasterCard",true,36.08,true,"West Efraintown",82956,443.70,"Intelligent Concrete Gloves",58.98
"Female","5:57:34",4,"AZ",2959677,232000,"Larkin-McClure",2287744,1.89,"7886 Carlos Corner","Gustave Lesch","10-20-2021","Automotive","Cash",false,84.20,74.25,"Jailynberg",58193,7.56,"Ergonomic Rubber Table",97.71
"Male","11:33:19",4,"AK",true,773336,"Wiegand-Tillman",5374593,41.56,"24835 Laurel Drive","Gregoria Ortiz","10-24-2021","Baby, Jewelery & Games","AMEX",true,"calculating",false,"D'Amorebury",18718,166.24,"Rustic Cotton Shirt",false
"Female","3:44:53",9,"NC",97.93,906306,"Lakin, O'Connell and Monahan",61.38,33.23,"172 Dooley Cliffs","Sharon Pfeffer","3-13-2021","Toys & Kids","EWallet",2788239,"AGP",3315642,"New Norris",24927,299.07,"Practical Steel Table",5496508
"Male","11:31:1",2,"AZ",4507360,742381,"Considine PhD","capacitor",41.74,"95056 Pouros Drive","Miss Kiara Kihn","10-17-2021","Clothing, Garden & Jewelery","Visa",8.77,"programming",21.88,"Paucekland",82235,83.48,"Gorgeous Plastic Table",6592256
"Male","18:3:53",4,"VT","EXE",249382,"Larkin-McClure",7716314,77.06,"310 Dietrich Greens","Richard Murazik","3-1-2021","Music, Electronics & Movies","AMEX",false,56.28,"protocol","South Gabriellamouth",69404,308.24,"Awesome Wooden Shirt",true
"Male","22:23:44",6,"VT",8.62,169519,"Lakin, O'Connell and Monahan",44.54,85.27,"471 Christ Alley","Kirstin Weimann Sr.","10-19-2021","Shoes & Automotive","Cash","SDD",false,7227653,"Thielborough",15868,511.62,"Incredible Granite Car",true
"Male","17:52:47",6,"NH",6848474,735361,"Auer V",1367245,80.99,"8756 Mayert Causeway","Harry Grant V","2-12-2021","Computers","AMEX",92.09,79.11,true,"Edwinamouth",81897,485.94,"Rustic Wooden Gloves",4.32
"Male","2:28:14",6,"CT",44.53,735688,"Lakin, O'Connell and Monahan",6.98,81.22,"725 Polly Shore","Earlene Blanda","7-7-2021","Beauty, Electronics & Sports","AMEX",42.76,"PCI",92.31,"East Jody",74663,487.32,"Intelligent Granite Shoes",true
"Male","23:36:41",8,"ID","card",619576,"Kshlerin DDS",true,45.08,"40784 Upton Forge","Norene Dibbert","9-17-2021","Books, Beauty & Electronics","Cash","quantify","feed",4.83,"North Asaside",20538,360.64,"Gorgeous Cotton Shirt",false
"Female","6:5:37",6,"FL",17.10,576033,"Armstrong, Strosin and Altenwerth","solid state",1.72,"6696 Ortiz Summit","Mauricio McLaughlin","8-21-2021","Books & Industrial","AMEX",true,"SMTP",false,"Prohaskashire",59120,10.32,"Fantastic Plastic Shirt","back up"
"Female","8:22:12",8,"ID",1.83,195616,"Auer V",4165589,94.41,"6802 Reichert Point","Angelica Wisozk","9-15-2021","Toys & Outdoors","MasterCard","hack","JBOD",46.67,"Donnellychester",90762,755.28,"Intelligent Concrete Shirt",3086337
"Female","2:53:55",9,"UT",3880803,132062,"McClure, Block and Franecki","back up",95.27,"2013 Johnathan Forest","Afton Huels","4-6-2021","Home","EWallet",7993328,4026401,43.92,"West Antoniettatown",24744,857.43,"Rustic Cotton Shoes","generate"
"Male","9:24:49",5,"MA","monitor",687915,"Wiegand-Tillman","solid state",63.51,"59727 Myrtie Estates","Malvina Bode","9-14-2021","Sports & Industrial","MasterCard",79.21,true,false,"North Americo",99608,317.55,"Gorgeous Steel Shoes",52.22
"Male","1:53:57",10,"UT",false,260780,"Kshlerin DDS",41.00,26.22,"7425 Skiles Lane","Dr. Shanon Abernathy","5-29-2021","Movies","MasterCard",true,24.47,13.55,"Port Denachester",28773,262.20,"Gorgeous Granite Shirt",true
"Female","11:2:55",10,"CO",false,586393,"Kshlerin DDS",89.31,68.20,"5103 Daphne Viaduct","Jesus Bosco","10-14-2021","Automotive","MasterCard",85.39,75.70,"COM","Greenholtbury",14750,682.00,"Practical Cotton Hat",61.82
"Female","0:6:45",6,"OR",true,592071,"Wiegand-Tillman",true,43.77,"32777 Cassin Street","Coralie Tillman","3-19-2021","Outdoors","EWallet",97.13,5343218,50.20,"Huntershire",23980,262.62,"Gorgeous Steel Chair","protocol"
"Male","0:39:44",2,"HI",6258159,458535,"Larkin-McClure",true,38.68,"2618 Shields Forks","Westley Russel V","4-26-2021","Clothing & Health","Cash",4312518,2114874,"neural","Gloverfort",56356,77.36,"Small Concrete Chair",2107765
"Male","6:42:57",1,"WA",1628276,547664,"Considine PhD",true,54.77,"666 Glover Mills","Lon Feest","8-4-2021","Sports, Kids & Outdoors","Visa",3967413,"compress",5840550,"Hayestown",17763,54.77,"Rustic Plastic Hat",8653849
"Female","19:9:57",4,"AR",6735241,697202,"Armstrong, Strosin and Altenwerth","RAM",0.01,"498 Mayert Tunnel","Dennis Kiehn","4-5-2021","Automotive","MasterCard","SAS",true,2995328,"North Delphiastad",11963,0.04,"Practical Rubber Car",false
"Female","16:54:41",1,"NH",55.33,842296,"Auer V",false,99.80,"73929 Kian Isle","Mrs. Zion Christiansen","9-27-2021","Health, Baby & Music","AMEX",17.01,false,true,"New Emelia",36807,99.80,"Fantastic Granite Chair",69.45
"Female","3:13:32",7,"GA","override",100708,"McClure, Block and Franecki",true,1.31,"4511 Dominique Lakes","Letitia Balistreri","10-25-2021","Garden & Books","Cash",54.85,"1080p",true,"Lake Fernando",78133,9.17,"Rustic Cotton Table",true
"Female","1:0:30",2,"OK","connect",116034,"Lakin, O'Connell and Monahan",70.14,23.97,"932 Berry Island","Grady Kozey","9-21-2021","Clothing & Industrial","Visa",65.82,55.97,true,"Olsonchester",96156,47.94,"Rustic Wooden Shirt",true
"Female","12:10:36",2,"NC",false,912732,"Lakin, O'Connell and Monahan",false,85.72,"819 Zieme Fork","Ora Morar","4-26-2021","Games & Health","Cash",6497996,"quantify",true,"North Bernadine",26721,171.44,"Fantastic Granite Shirt",8335928
"Male","1:24:24",5,"WV",78.62,923134,"Wiegand-Tillman",1465851,11.66,"48444 Mohamed Hills","Anabelle Marks Sr.","7-22-2021","Beauty & Movies","MasterCard","auxiliary",true,4978340,"Strosinmouth",58004,58.30,"Gorgeous Plastic Shoes",1211623
"Female","3:49:19",1,"MD","CSS",395542,"Lakin, O'Connell and Monahan",true,46.40,"95328 O'Kon Circle","Anahi Reichel","7-9-2021","Books, Toys & Electronics","Visa","system",false,"navigate","West Orlando",25140,46.40,"Small Steel Computer","connecting"
"Male","8:39:7",6,"TN",11.35,715104,"Larkin-McClure",false,64.58,"8600 Grady Parkway","Gaston Goyette","7-22-2021","Garden & Industrial","Cash",true,60.48,660025,"Collinsberg",81483,387.48,"Incredible Steel Computer",true
"Male","1:51:22",10,"MA",9122814,435295,"Parisian, Wolff and Gorczany",true,12.69,"22701 Hansen Fields","Mr. Keira Ebert","7-30-2021","Industrial, Outdoors & Books","AMEX",22.17,11.90,false,"Avisburgh",90521,126.90,"Intelligent Granite Table",false
"Male","4:13:51",4,"IL",74.52,151548,"Kshlerin DDS",2541352,53.58,"990 Marina Way","Mrs. Stanley Collier","9-27-2021","Computers","EWallet",60.73,true,true,"East Waino",90627,214.32,"Awesome Rubber Shoes",true
"Female","11:6:2",3,"MN",25.55,238659,"Wiegand-Tillman",true,25.20,"76337 Ryan Hills","Andreanne Murphy","10-12-2021","Movies & Books","EWallet",11.98,8027956,true,"Joseburgh",72545,75.60,"Rustic Plastic Table","quantify"
"Female","19:43:57",5,"KY",76.82,921426,"Parisian, Wolff and Gorczany",5936226,7.87,"528 Geo Ferry","Albertha Brekke","1-27-2021","Tools & Electronics","Cash",true,true,"hack","Rutherfordville",45644,39.35,"Gorgeous Steel Table",5368843
"Male","17:26:1",9,"WV",14.97,573906,"Parisian, Wolff and Gorczany","connecting",19.41,"191 Aaliyah Extensions","Deangelo Kirlin","5-30-2021","Movies & Tools","Visa",true,"JSON","quantifying","Dickiside",50351,174.69,"Sleek Steel Car","bypass"
"Male","22:59:37",1,"MA",true,278940,"Wiegand-Tillman","transmit",51.09,"73819 DuBuque Circles","Nya Nader MD","1-13-2021","Books, Shoes & Clothing","Visa","generate",2704253,"RSS","West Lolita",31732,51.09,"Rustic Rubber Chair",17.45
"Male","1:17:12",2,"CO",6856897,683345,"Lakin, O'Connell and Monahan","reboot",19.75,"9519 Kessler Forges","Jett Jacobs","5-25-2021","Automotive, Health & Movies","Visa","compress",6562227,5.84,"South Marcelport",90677,39.50,"Rustic Cotton Shirt","application"
"Female","14:21:19",4,"ND",81.53,696261,"Kshlerin DDS","copying",24.61,"85893 Dianna Lake","Theodore Pollich","6-11-2021","Grocery","Visa",38.39,false,false,"Lake Cruztown",86369,98.44,"Ergonomic Wooden Gloves",true
"Female","20:10:13",10,"MA",29.44,572198,"Kuphal, Spencer and Blanda",65.77,15.09,"331 MacGyver Mountain","Baby Murazik","9-6-2021","Jewelery, Games & Health","EWallet",true,"program",1247294,"East Melyna",50142,150.90,"Fantastic Granite Shoes",false
"Male","16:6:25",9,"RI",true,984407,"Kshlerin DDS",4.33,83.66,"332 Quigley Drive","Minerva O'Keefe IV","10-11-2021","Jewelery, Shoes & Industrial","Cash",true,true,"PNG","New Sandrine",98385,752.94,"Incredible Plastic Hat",15.74
"Female","7:7:18",3,"WV",65.61,136529,"Auer V",true,22.20,"30143 Bogisich Crossroad","Karelle Ryan Jr.","4-9-2021","Jewelery","MasterCard",2463212,21.51,true,"New Lilyan",15860,66.60,"Sleek Concrete Hat",5029475
"Male","18:51:24",9,"NC",false,406498,"McClure, Block and Franecki","transmitting",21.28,"959 Considine Mall","Earl Little Jr.","9-17-2021","Clothing & Industrial","Cash",2136390,"SCSI",9255165,"West Ryleigh",90467,191.52,"Ergonomic Granite Shoes","transmit"
"Male","18:11:20",9,"KS",62.83,831455,"Larkin-McClure","interface",76.01,"644 Liza Meadows","Johan Schuppe","3-28-2021","Sports","AMEX","feed","backing up",72.11,"Herzogview",67792,684.09,"Small Steel Gloves",8219741
"Female","9:20:44",6,"MO","generating",860822,"Armstrong, Strosin and Altenwerth","card",97.04,"82281 Rebekah Tunnel","Mr. Marge Hegmann","8-30-2021","Baby & Music","Visa",true,false,"haptic","Eileenland",51953,582.24,"Gorgeous Rubber Shoes",false
"Male","20:8:7",5,"MA","interface",286124,"Kshlerin DDS",85.03,60.44,"8118 Wiegand Stream","Nathen VonRueden","4-18-2021","Games","MasterCard",3027744,80.99,true,"East Delfina",86255,302.20,"Incredible Cotton Chair",true
"Female","11:50:24",3,"TN","generate",306504,"Kuphal, Spencer and Blanda",false,35.77,"704 Nigel Oval","Carlie Nitzsche","3-7-2021","Electronics, Kids & Home","MasterCard",5.44,91.98,false,"Hickleland",83199,107.31,"Practical Granite Hat",78.18
