PostalCode,PaymentType,capacitor,CustomerName,Date,Product,card,Gender,hard drive, ,Quantity,City,Total,ProductPrice,Address,monitor,panel,InvoiceId,Store,Department,Time,State
34888,"Cash","solid state","Gia Kertzmann","8-31-2021","Sleek Wooden Shirt","PNG","Male",false,8844549,3,"North Amina",172.08,57.36,"885 Blake Meadows",61.01,3026834,777163,"Wiegand-Tillman","Tools, Health & Industrial","2:25:3","SC"
93620,"MasterCard","indexing","Alexane Schmeler","10-24-2021","Practical Granite Chair","virtual","Male",7593864,28.33,3,"New Bridgette",72.87,24.29,"42824 Neha Avenue",51.79,false,613544,"Kuphal, Spencer and Blanda","Toys","12:42:42","MI"
85042,"Cash",true,"Jennifer Schinner","9-4-2021","Practical Steel Gloves",10.59,"Female",true,20.29,4,"South Katherine",273.92,68.48,"1739 Bailee Mission",29.23,19.32,840588,"Kshlerin DDS","Jewelery, Baby & Tools","2:35:59","AZ"
25782,"AMEX",false,"Carrie Rau","9-26-2021","Fantastic Steel Table",29.15,"Male",64.53,true,6,"South Quinn",496.20,82.70,"56771 Mario Village",true,"PCI",534656,"Kshlerin DDS","Automotive & Books","3:11:39","DE"
98956,"AMEX","system","Euna Hand","10-16-2021","Ergonomic Concrete Shirt",2343807,"Female","IB",9204704,2,"East Robertatown",129.96,64.98,"72919 Mortimer Brook",true,55087,192255,"Kuphal, Spencer and Blanda","Home","19:13:15","VA"
75713,"MasterCard",3.89,"Destini Haley Sr.","10-2-2021","Fantastic Granite Computer","hack","Male",3716681,2691759,2,"North Hayley",160.16,80.08,"3658 Breitenberg Grove",false,true,901789,"Parisian, Wolff and Gorczany","Clothing, Computers & Beauty","16:17:56","TN"
32331,"EWallet","HDD","Ms. Jared Ledner","7-13-2021","Rustic Rubber Shoes",297241,"Female","navigating",90.40,5,"East Americaborough",346.90,69.38,"768 Koelpin Mill",446217,1558405,178134,"Kshlerin DDS","Toys","10:5:4","TX"
54552,"Visa",420560,"Robyn Tromp V","10-6-2021","Gorgeous Granite Shirt",204200,"Male","TCP","open-source",9,"North Louie",279.72,31.08,"5614 Heidi Port",78.91,41.21,431584,"Parisian, Wolff and Gorczany","Grocery, Kids & Jewelery","23:40:40","NY"
70504,"Cash",1.40,"Marielle Cassin","5-25-2021","Small Steel Table",8605103,"Female",false,"sensor",8,"East Dorotheaburgh",457.76,57.22,"63304 Shaun Ferry",83.38,true,356962,"Kuphal, Spencer and Blanda","Beauty, Games & Clothing","19:24:9","NJ"
58713,"EWallet",87865,"Dr. Afton Rempel","10-15-2021","Small Rubber Gloves",true,"Male",true,"digital",6,"Port Junemouth",128.10,21.35,"41251 Russel Dam",false,3.50,706271,"McClure, Block and Franecki","Electronics, Kids & Movies","19:17:10","HI"
98328,"AMEX",false,"Francesca Heaney Sr.","10-20-2021","Ergonomic Granite Shoes",59.37,"Male",true,72.58,7,"East Helenside",25.97,3.71,"444 Huels Highway",5408940,"RAM",799617,"McClure, Block and Franecki","Books & Games","3:35:38","AZ"
48878,"EWallet",true,"Estelle Langworth","6-5-2021","Gorgeous Plastic Gloves",true,"Male",41.10,"card",2,"North Jarredport",183.74,91.87,"55884 Bethany Estate",5769169,3262423,835954,"Auer V","Industrial","5:50:58","ME"
81076,"MasterCard",false,"Demarco Champlin","4-27-2021","Practical Steel Car","open-source","Female",47.46,97.92,5,"East Pauline",449.90,89.98,"99455 Rogahn Rue","connecting","COM",342131,"Armstrong, Strosin and Altenwerth","Industrial & Grocery","4:59:24","IL"
31392,"AMEX","FTP","Santos Senger","5-22-2021","Awesome Concrete Table",23.18,"Male",5626370,35.88,6,"Hillsshire",531.42,88.57,"396 Jessika Burgs","hacking",false,542748,"Armstrong, Strosin and Altenwerth","Games & Toys","22:32:39","OH"
52993,"Visa",true,"Pinkie Gerhold","8-20-2021","Intelligent Steel Computer",6420897,"Male","bluetooth",6403400,4,"Binsville",199.72,49.93,"9041 Christiansen Road","capacitor",true,818798,"Auer V","Books, Computers & Shoes","18:20:47","SC"
92397,"AMEX",12.59,"Dedric Stiedemann","8-13-2021","Incredible Wooden Table",4598410,"Female","optical",61.86,7,"Gabrielleport",464.31,66.33,"1043 Khalid Plaza","bluetooth",1299268,558937,"Auer V","Electronics","1:35:13","MN"
98984,"EWallet",true,"Manley Ratke","8-7-2021","Small Rubber Pants",true,"Male",true,92.89,4,"West Kailynberg",336.08,84.02,"17855 Shanahan Roads",28.45,false,321153,"Kuphal, Spencer and Blanda","Clothing","8:53:22","UT"
92572,"Visa",36.77,"Addie Dicki","6-21-2021","Ergonomic Wooden Table",true,"Male",false,8946780,2,"Ardithville",114.94,57.47,"4073 Mitchell Parkways",false,true,697751,"Considine PhD","Home & Toys","15:56:55","IA"
68883,"Cash",4707221,"Brooke Lowe Sr.","6-25-2021","Practical Plastic Chair",92.04,"Male",true,8913524,2,"Josianeside",24.98,12.49,"237 DuBuque Rest",9382662,5772838,482682,"Wiegand-Tillman","Toys","3:44:46","MT"
18045,"MasterCard",true,"Shayne Rosenbaum","10-18-2021","Intelligent Concrete Shirt","IB","Female",12.65,9096290,8,"Strosinshire",757.28,94.66,"43316 Trantow Hills","backing up",false,160390,"Kshlerin DDS","Home","16:18:43","IL"
33805,"MasterCard","quantify","Gaston Leannon","4-25-2021","Fantastic Rubber Chair",44.23,"Male",8567641,8814633,2,"Stoltenbergland",4.64,2.32,"60456 Yasmeen Lakes",true,53.30,825534,"Parisian, Wolff and Gorczany","Electronics & Home","3:51:28","TN"
31207,"MasterCard",2340662,"Jean Ryan","9-6-2021","Incredible Cotton Car",2.07,"Female",false,true,9,"Amieport",605.97,67.33,"33884 Hayes Route",false,2603377,783024,"Auer V","Sports","17:40:39","ME"
78298,"Visa",96.78,"Arvel Walsh","6-8-2021","Sleek Plastic Car",false,"Female","parse",6362750,5,"North Margarita",429.10,85.82,"6246 Bosco Landing",55.57,false,773772,"Kshlerin DDS","Jewelery & Shoes","12:30:4","IA"
90541,"Cash",2166273,"Miss Lavinia Sanford","10-13-2021","Practical Concrete Shoes",false,"Male",13.74,77.11,8,"Port Serenity",606.88,75.86,"13522 Grimes Drives",73.92,63.29,874366,"Auer V","Kids, Movies & Beauty","5:39:31","TX"
51382,"Cash",5214633,"Mr. Darryl Corkery","6-16-2021","Practical Granite Car",58.68,"Male",false,"calculating",8,"Tayafurt",175.36,21.92,"51735 Eldora Mission","virtual",true,227680,"McClure, Block and Franecki","Shoes","7:27:20","ME"
10647,"EWallet",true,"Easton Ward","2-13-2021","Gorgeous Granite Hat",false,"Female",8910625,"generating",1,"Port Rita",81.43,81.43,"7996 Britney View","programming",1601857,870438,"Larkin-McClure","Tools","18:7:50","FL"
27434,"Visa",5416425,"Mrs. Jed Schiller","4-13-2021","Incredible Concrete Shoes","navigate","Male","panel","hacking",4,"New Taraberg",131.12,32.78,"710 Rosina Corner",2.76,"connecting",636716,"Parisian, Wolff and Gorczany","Tools & Automotive","0:23:43","SD"
90434,"EWallet","CSS","Uriel Beatty III","10-3-2021","Rustic Steel Table",21.57,"Female",true,3043370,3,"Watsicabury",82.02,27.34,"9731 Crooks Mill",9007129,"CSS",513095,"Parisian, Wolff and Gorczany","Shoes & Garden","4:14:40","WA"
92051,"EWallet",true,"Lillie Murray III","8-24-2021","Small Cotton Pants",2098002,"Female","calculate",1073065,1,"Adahmouth",3.76,3.76,"485 Zoie Center","programming",216734,764115,"Kshlerin DDS","Sports & Outdoors","2:34:26","MO"
11957,"AMEX",20.95,"Sunny Schultz","9-11-2021","Rustic Wooden Chair",false,"Male",8714200,69.69,1,"Seanside",85.35,85.35,"4012 Boyer Meadow",2773266,"calculating",505245,"McClure, Block and Franecki","Computers & Automotive","21:37:12","NV"
26880,"MasterCard",true,"Elissa Kessler","9-15-2021","Awesome Concrete Shirt",false,"Female",true,false,10,"Littlechester",186.80,18.68,"7103 Walsh Ridge",77.94,false,820459,"Kshlerin DDS","Industrial, Tools & Books","14:33:2","MA"
46819,"EWallet",false,"Daren Hodkiewicz","8-2-2021","Rustic Concrete Chair",false,"Male",22.97,85.35,1,"Sipesstad",26.07,26.07,"75746 Hansen Lodge",2258296,71.72,635331,"Larkin-McClure","Shoes & Home","16:32:37","WV"
97169,"AMEX",58.24,"Reuben Strosin","5-8-2021","Small Wooden Shirt",1131104,"Female","calculating",4729989,9,"McCulloughstad",693.09,77.01,"93244 Feest Island","hacking",2.51,866848,"Kuphal, Spencer and Blanda","Health, Shoes & Baby","3:25:24","AZ"
47963,"MasterCard",1068521,"Clifford Gutmann","3-26-2021","Ergonomic Plastic Shirt",2483720,"Female","feed",11.08,8,"Randalltown",534.56,66.82,"879 Albin Junction",5851578,"driver",394258,"Auer V","Outdoors & Baby","2:5:57","DE"
98679,"AMEX",20.18,"Robin Green","5-16-2021","Rustic Steel Gloves",8281741,"Female","parse",7307864,3,"Wizaport",46.92,15.64,"9602 Glover Place",3559548,"COM",245701,"Considine PhD","Games","4:35:20","ME"
75172,"AMEX",38.32,"Carolina Morar Sr.","8-31-2021","Incredible Granite Hat",9216870,"Male",false,false,7,"Deanfurt",209.16,29.88,"857 Gorczany Walk",46.61,false,429281,"Auer V","Shoes","2:24:4","AK"
81353,"MasterCard","reboot","Mr. Koby Hahn","10-14-2021","Fantastic Concrete Chair",3770336,"Female",6760811,true,4,"Toymouth",380.84,95.21,"96423 Jerde Fall",14.79,true,154014,"Armstrong, Strosin and Altenwerth","Tools & Toys","20:55:3","ID"
67912,"AMEX",true,"Simone Pagac","9-22-2021","Gorgeous Rubber Hat",24.08,"Female",true,49.29,7,"Dagmarland",240.87,34.41,"8966 Jayda Summit",72.37,true,974012,"McClure, Block and Franecki","Clothing","7:3:33","NV"
95919,"Cash",false,"Florence Fisher","8-13-2021","Intelligent Plastic Pants",true,"Female",2790839,false,7,"North Ayla",355.95,50.85,"1776 Toy Tunnel",false,66.60,441072,"McClure, Block and Franecki","Tools","6:41:58","AL"
20235,"Cash",49.64,"Alf Quigley","3-9-2021","Ergonomic Plastic Shirt",576362,"Female",7559435,98.72,8,"Simonisburgh",49.76,6.22,"510 Leannon Rue",34.28,1625448,588077,"Kuphal, Spencer and Blanda","Baby, Music & Outdoors","12:15:50","MA"
99684,"Cash",1284649,"Noemy Wyman","7-15-2021","Fantastic Concrete Shirt",7.10,"Male","open-source","quantify",8,"Lake Caylaville",494.96,61.87,"8753 Kilback Common",false,"reboot",507951,"Larkin-McClure","Industrial & Clothing","6:1:28","MS"
97888,"Visa",true,"Eulah Strosin","6-4-2021","Intelligent Granite Gloves","XSS","Female",5972489,true,8,"West Krystelville",182.16,22.77,"3676 Arch Neck","reboot",true,665191,"Armstrong, Strosin and Altenwerth","Games, Clothing & Electronics","7:16:34","NJ"
95786,"MasterCard",79.25,"Cade Durgan DVM","8-13-2021","Rustic Rubber Gloves",2.71,"Female",true,false,9,"Damonmouth",259.74,28.86,"467 Steuber Harbors",52.19,14.54,412603,"Auer V","Tools","10:46:59","VT"
27688,"AMEX",37.04,"Madisyn Deckow","7-20-2021","Awesome Rubber Shoes",32709,"Female",23.42,86.17,4,"Strosinborough",72.52,18.13,"949 Pfeffer Point",true,"digital",118679,"Kuphal, Spencer and Blanda","Beauty & Jewelery","3:52:24","OK"
62601,"EWallet","optical","Darien Kuhlman","10-8-2021","Incredible Wooden Table",2050412,"Female",false,"sensor",5,"Giovanniview",231.65,46.33,"426 Lizeth Loop",50.56,false,127554,"Armstrong, Strosin and Altenwerth","Computers","20:32:33","SD"
38331,"Visa",false,"Marcelino Dicki","10-15-2021","Ergonomic Granite Shirt",true,"Female",55.80,false,8,"West Hassieport",368.88,46.11,"955 Jeremie Garden","capacitor",false,769996,"Parisian, Wolff and Gorczany","Outdoors, Shoes & Computers","2:1:7","MT"
19816,"EWallet",true,"Antonia Rippin V","9-19-2021","Sleek Wooden Car",24.29,"Male",false,false,6,"Port Godfrey",204.00,34.00,"3433 Schaefer Expressway","transmitter",true,969542,"Larkin-McClure","Garden, Movies & Electronics","5:37:31","CO"
20150,"Cash",22.50,"Bradly Legros","9-6-2021","Rustic Concrete Shirt",2337270,"Female","auxiliary",25559,6,"North Bernadineview",116.70,19.45,"284 Bruen River",1827092,"JSON",988899,"Larkin-McClure","Computers, Garden & Shoes","16:37:24","AK"
19496,"AMEX",4920275,"Greta Bechtelar V","8-30-2021","Rustic Concrete Gloves","PCI","Male",39.72,"compressing",3,"South Vita",234.69,78.23,"15616 Reinhold Brook",98.51,true,450936,"Auer V","Beauty","7:42:3","TX"
15372,"Visa",63.82,"Evert Oberbrunner","9-26-2021","Small Cotton Shoes","pixel","Male",false,9.37,6,"North Ashton",497.04,82.84,"8280 Lindgren Court",45.34,true,187585,"Larkin-McClure","Movies & Industrial","5:49:27","NJ"
77414,"Visa",3799638,"Mylene Kovacek I","1-26-2021","Incredible Granite Gloves",83.74,"Male",true,"XSS",3,"Hellerchester",97.65,32.55,"5357 Jensen Junctions",30.58,true,436058,"Auer V","Health","18:26:19","MO"
58230,"AMEX",12.78,"Enos D'Amore","5-12-2021","Fantastic Steel Pants",48.36,"Male",1736102,1.03,5,"East Tyson",310.40,62.08,"57119 Kub Bypass","SDD",8517551,843592,"Considine PhD","Industrial & Home","18:25:43","LA"
72811,"Visa",true,"Archibald Cormier","3-25-2021","Sleek Granite Chair",33.59,"Male","HDD",false,8,"West Brendon",621.12,77.64,"9664 Earlene Rapid","input",true,783930,"Considine PhD","Beauty & Movies","16:11:39","GA"
27094,"EWallet",false,"Ellen Rogahn","10-10-2021","Awesome Granite Shoes","programming","Male",7823201,"hacking",9,"Lake Bettie",171.90,19.10,"2451 Clinton Falls",3974909,26.48,611534,"Armstrong, Strosin and Altenwerth","Computers","12:54:43","SC"
32169,"Cash","compress","Royce Kirlin","9-7-2021","Rustic Concrete Table",5415406,"Female",3299147,"hack",6,"Grantfort",529.38,88.23,"45235 Pouros Summit","multi-byte",6289517,385554,"Considine PhD","Tools & Home","7:7:8","DE"
63552,"Visa",43.48,"Miss Ansley Veum","9-16-2021","Fantastic Wooden Gloves",79.41,"Female","quantify","online",6,"Sarahmouth",158.88,26.48,"46835 Wolf Islands",25.86,4713414,609736,"Armstrong, Strosin and Altenwerth","Kids & Garden","0:11:53","OK"
18974,"MasterCard",2.32,"Demond Cummerata","6-28-2021","Gorgeous Steel Chair",38.10,"Male",true,"optical",1,"Mitchellview",28.89,28.89,"1593 Unique Fork",5824389,46.18,940819,"Parisian, Wolff and Gorczany","Shoes","3:37:54","ME"
75620,"Visa",32.79,"Audreanne Muller MD","10-1-2021","Rustic Cotton Shoes",68.74,"Female",false,3687734,10,"Boyleburgh",384.70,38.47,"638 Rolfson Creek",true,4.82,623253,"Kshlerin DDS","Grocery","13:2:6","NM"
37999,"MasterCard",6449602,"Lavada Gutmann","10-12-2021","Intelligent Plastic Gloves",80.48,"Male",5326817,29.39,2,"West Albertomouth",97.74,48.87,"62806 Francesca Causeway",65.72,true,852490,"Kuphal, Spencer and Blanda","Beauty, Toys & Home","13:12:18","MO"
76752,"AMEX",true,"Kyler Kutch","10-2-2021","Sleek Granite Shirt","HTTP","Female",7226312,3489809,1,"Haleyfort",79.63,79.63,"354 Aric Pass",60.41,false,528242,"Wiegand-Tillman","Computers & Jewelery","4:58:23","MA"
25178,"Cash",6990923,"Brown Spinka","10-20-2021","Incredible Steel Car",true,"Female",7754772,1314811,6,"Wiegandview",65.82,10.97,"1561 Jerde Divide",567299,"JBOD",773469,"McClure, Block and Franecki","Beauty","6:39:27","LA"
60080,"Cash",3015990,"Tristin Green","10-23-2021","Fantastic Granite Table","compressing","Female",1373544,false,6,"East Elmore",201.60,33.60,"2643 McCullough Loop",1063757,"connect",342764,"Parisian, Wolff and Gorczany","Outdoors & Sports","14:10:10","MO"
33645,"Cash",false,"Mrs. Kianna Runolfsson","3-18-2021","Ergonomic Rubber Table","compress","Male",8.87,true,9,"New Luellaton",278.73,30.97,"12613 Lloyd Estate",false,2715428,302884,"McClure, Block and Franecki","Health","21:44:41","IN"
90864,"AMEX",false,"Remington Kuhic","6-29-2021","Small Rubber Shirt",false,"Male",8977925,true,2,"East Stevie",54.10,27.05,"24290 Ryan Haven","auxiliary","PCI",259321,"Auer V","Industrial","20:3:57","WY"
23859,"Cash","input","Miss Ivah Bahringer","8-11-2021","Intelligent Wooden Chair","bypass","Female",false,52.93,5,"New Haskell",206.45,41.29,"7264 Betty Mount",true,39.42,421972,"Armstrong, Strosin and Altenwerth","Music & Grocery","12:1:0","NM"
99356,"Cash",false,"Remington Langworth","12-21-2020","Gorgeous Granite Table",true,"Female",74.75,37.69,6,"Baumbachfurt",373.74,62.29,"4488 Leannon Tunnel",false,"FTP",999548,"Kuphal, Spencer and Blanda","Outdoors, Shoes & Baby","17:12:34","NE"
94538,"EWallet",10.59,"Arnulfo Towne","8-15-2021","Rustic Plastic Shirt",false,"Male","open-source",68.56,4,"Odieport",84.44,21.11,"100 Christiansen Causeway",92.03,8422888,968785,"Lakin, O'Connell and Monahan","Beauty & Clothing","10:50:41","SC"
50032,"Visa",4892650,"Friedrich Bogan","7-15-2021","Incredible Plastic Pants","bypass","Male","connect",90.65,9,"Stantonhaven",183.78,20.42,"5117 Muller Mission","AI","parsing",574924,"Armstrong, Strosin and Altenwerth","Shoes, Home & Music","9:36:12","PA"
70940,"Cash",false,"Aida Nader","7-22-2021","Rustic Concrete Table",8733921,"Male",996299,"EXE",6,"Nicklausport",238.74,39.79,"49747 Crona Mountain",92.73,true,422216,"Wiegand-Tillman","Outdoors","5:27:23","CA"
45719,"MasterCard",1.61,"Ms. Lesly Hudson","9-29-2021","Practical Plastic Shoes",25.07,"Female",false,"interface",1,"Port Jane",42.11,42.11,"499 Ettie Burgs",false,61.17,327284,"Larkin-McClure","Baby","5:19:0","MA"
22659,"Cash",true,"Kendrick Bruen","8-2-2021","Ergonomic Steel Shoes",true,"Male",13.71,3.24,2,"Port Alvaborough",5.36,2.68,"1836 Cormier Radial",26.91,true,660412,"McClure, Block and Franecki","Automotive, Jewelery & Toys","21:18:44","UT"
22346,"Cash",true,"Jadon Treutel","6-30-2021","Incredible Plastic Hat",2266692,"Female","interface","SMS",9,"New Carolineburgh",491.31,54.59,"9400 Annie Mountain","quantifying",9230848,581818,"Lakin, O'Connell and Monahan","Movies, Outdoors & Industrial","12:40:9","AL"
94628,"Visa",6070399,"Lavon Gleichner I","10-19-2021","Rustic Granite Pants",850070,"Female",5908858,"synthesize",5,"Port Vivianefort",408.35,81.67,"3788 Brenda Springs",false,96.42,370709,"Larkin-McClure","Automotive, Baby & Grocery","13:16:5","NJ"
88867,"Visa",8328133,"Kade Huels","5-16-2021","Ergonomic Cotton Gloves",true,"Male",35.39,"index",3,"East Catharinestad",241.53,80.51,"1682 Oswald Wells",5111575,true,115252,"Kuphal, Spencer and Blanda","Automotive & Shoes","3:17:40","ME"
97705,"AMEX",32.71,"Bo Goodwin Sr.","7-29-2021","Rustic Wooden Shirt",4.66,"Male",8193972,60.98,4,"New Erniefort",25.88,6.47,"240 Homenick Wells",true,"optical",840268,"Considine PhD","Music","21:25:30","IL"
37457,"EWallet","synthesize","Antonetta Durgan","8-24-2021","Fantastic Granite Gloves","reboot","Female",4203315,5390262,9,"New Susanchester",97.83,10.87,"139 Larkin Dale",3860878,14.03,504082,"McClure, Block and Franecki","Electronics, Clothing & Sports","6:48:15","TN"
55935,"Cash","hacking","Ashton Berge","3-2-2021","Gorgeous Plastic Hat","JSON","Male",true,7227397,4,"Pourosmouth",281.92,70.48,"1033 Ardith Throughway",true,3465544,898574,"Kuphal, Spencer and Blanda","Movies & Music","16:13:39","MA"
65988,"Visa",true,"Robyn Bartell","8-7-2021","Practical Steel Hat","system","Male","generating","transmitter",10,"Mohamedshire",418.90,41.89,"931 Reagan Land","back up",7807537,178060,"Lakin, O'Connell and Monahan","Jewelery, Automotive & Tools","13:46:3","MA"
89162,"EWallet",false,"Miss Kacey Cassin","5-24-2021","Intelligent Wooden Pants",false,"Female",87.97,true,9,"Reedville",637.56,70.84,"1417 Schmidt Expressway",0.70,false,681276,"Lakin, O'Connell and Monahan","Kids, Music & Movies","21:43:38","MT"
78527,"EWallet",47.32,"Miss Ozella Corwin","7-2-2021","Ergonomic Plastic Shirt",true,"Female",3090403,true,10,"Ernsertown",207.70,20.77,"8523 Cooper Camp",59.32,8526237,364914,"Considine PhD","Books & Beauty","2:34:50","FL"
85423,"MasterCard",true,"Heber Kuphal DDS","6-17-2021","Intelligent Granite Car","card","Female",true,"overriding",1,"Port Ivory",95.70,95.70,"50166 Konopelski Mount","XML",false,721524,"Armstrong, Strosin and Altenwerth","Movies","14:18:8","RI"
81507,"Visa",65068,"Terrill Langworth","8-2-2021","Small Plastic Computer",19.07,"Male",true,6844801,9,"Port Horace",66.51,7.39,"1588 Gerard View",91.80,false,951637,"Wiegand-Tillman","Garden","7:13:40","PA"
28203,"Visa","haptic","Mrs. Elliot Schaefer","6-6-2021","Sleek Concrete Shoes",12.53,"Male",true,8317937,10,"Grantland",442.70,44.27,"477 Gino Trail",21.28,false,301374,"Larkin-McClure","Sports","22:45:35","DE"
29952,"Visa",39.75,"Winona Goyette","9-3-2021","Incredible Concrete Pants",3.16,"Male",53.23,16.01,6,"South Sarailand",302.82,50.47,"134 Audra Mews",false,41.23,964115,"Kuphal, Spencer and Blanda","Grocery & Tools","14:42:58","WI"
74814,"Cash",true,"Sasha Russel","7-28-2021","Practical Granite Chair",false,"Male",false,40.25,7,"Port Modestahaven",96.46,13.78,"8579 Ward Path",false,26.45,206687,"Kuphal, Spencer and Blanda","Home, Electronics & Clothing","21:7:3","AR"
