City,system,hard drive,port,InvoiceId,system,State,Time,CustomerName,Date,ProductPrice,Address,alarm,Department,card,Store,Gender,Total,PostalCode,bandwidth,Quantity,Product,PaymentType
"Lake Angelica",2509556,true,true,947148,5990298,"NC","10:16:6","Leon Lehner","10-25-2021",26.48,"1851 Joaquin Vista",true,"Kids & Music",13.44,"Lakin, O'Connell and Monahan","Female",211.84,18160,48.75,8,"Rustic Granite Shoes","MasterCard"
"South Josiah",25.67,true,true,752578,1.17,"NV","2:55:48","Xavier Haley","8-7-2021",69.62,"477 Russel Island",10.15,"Garden & Baby",true,"Wiegand-Tillman","Female",696.20,60843,20.31,10,"Intelligent Granite Shoes","Cash"
"Aleenborough",7825065,62.49,2640041,157925,7811561,"MN","8:8:47","Esperanza Schaefer","10-8-2021",4.01,"1323 Kozey Crest",false,"Home",true,"Auer V","Male",8.02,57009,"reboot",2,"Gorgeous Granite Pants","AMEX"
"Hilpertport",3978954,"primary",5825649,982519,8079429,"WA","22:9:11","Grady Kirlin","10-4-2021",92.18,"1683 Melissa Plains",5279056,"Electronics, Jewelery & Movies","GB","Kshlerin DDS","Male",737.44,82420,false,8,"Fantastic Wooden Hat","AMEX"
"Marcelinaborough",1593074,"synthesize",1243711,408654,6421658,"MT","20:35:56","Mr. Frank Feest","4-13-2021",31.31,"7522 Bashirian Fords",9217198,"Shoes, Grocery & Jewelery","monitor","Auer V","Male",250.48,29202,"parsing",8,"Practical Cotton Chair","MasterCard"
"Karolannfort",false,false,false,891056,false,"NE","19:2:57","Kareem Lemke Sr.","8-11-2021",41.48,"639 Bayer Stream",3455799,"Clothing & Beauty",50.52,"Lakin, O'Connell and Monahan","Female",124.44,12926,73.62,3,"Gorgeous Cotton Shirt","Cash"
"Louveniaborough",50.24,false,"panel",718625,38.44,"ID","10:5:59","Dr. Austen Harber","9-14-2021",63.94,"3423 Elaina Pine",35.28,"Computers & Toys",97.65,"Considine PhD","Female",383.64,92297,57.47,6,"Fantastic Granite Shirt","EWallet"
"West Milfordbury",true,false,49.68,404284,false,"GA","11:26:20","Kameron Quitzon","10-17-2021",72.94,"48262 Schiller Rapids",false,"Jewelery & Computers","multi-byte","Kuphal, Spencer and Blanda","Female",729.40,95928,"connecting",10,"Ergonomic Cotton Computer","Visa"
"Maddisonside",false,34.43,false,652187,true,"DE","14:36:21","Desiree Ratke","10-11-2021",1.06,"94647 Marisol Summit",27.08,"Automotive & Grocery",89.81,"Considine PhD","Male",8.48,25670,"reboot",8,"Ergonomic Granite Computer","EWallet"
"Cameronmouth",11.51,"navigate",25.47,277418,88.06,"VA","18:23:19","Burley Rempel","5-5-2021",70.87,"2090 Wilderman Extensions",8665747,"Grocery & Toys",7362863,"Larkin-McClure","Female",70.87,57171,7912882,1,"Awesome Granite Shirt","Visa"
"Lake Hazleborough","feed","array","firewall",585591,"index","IA","4:9:56","Rosella Lockman","6-7-2021",31.22,"67039 Treutel Station","PCI","Industrial",false,"Lakin, O'Connell and Monahan","Male",187.32,77051,8030857,6,"Awesome Steel Chair","AMEX"
"South Terrenceborough","hacking","EXE",true,504840,"mobile","IN","9:48:7","Libbie Pfannerstill","10-18-2021",21.71,"701 Oscar Lock",false,"Garden & Health",false,"Kuphal, Spencer and Blanda","Male",195.39,88168,27.65,9,"Small Steel Chair","EWallet"
"South Aliyah","FTP","circuit","EXE",976772,"haptic","IA","2:59:19","Ms. Mireya Gerlach","10-15-2021",6.42,"7606 Nikolaus Track",9310439,"Home, Computers & Health",12.49,"McClure, Block and Franecki","Male",38.52,49331,48.44,6,"Fantastic Rubber Car","Visa"
"South Victoriastad",false,true,50.35,380193,true,"IN","12:54:20","Gunner Lang","9-25-2021",66.08,"4285 Summer Overpass",false,"Computers, Health & Movies",false,"Larkin-McClure","Female",462.56,96691,"synthesize",7,"Awesome Granite Table","MasterCard"
"Doramouth",true,5389606,5062339,482384,false,"AK","18:48:53","Casandra Bernier III","10-4-2021",69.04,"3994 Casimer Rapids","parse","Tools & Home",160030,"Larkin-McClure","Female",414.24,30063,"neural",6,"Sleek Rubber Gloves","Cash"
"Lake Kenyonside",63.21,"redundant",6560109,663949,36.14,"AL","5:29:11","Samir Jakubowski","7-10-2021",64.69,"381 Reba Stravenue",32.63,"Tools & Shoes",1524098,"Lakin, O'Connell and Monahan","Male",646.90,76975,1653089,10,"Fantastic Rubber Pants","AMEX"
"South Silas",9.94,"AGP",false,772023,83.37,"MI","5:27:20","Rigoberto Hettinger","10-17-2021",18.64,"751 Deangelo Motorway","bluetooth","Books & Electronics",true,"Auer V","Male",74.56,60760,5.42,4,"Awesome Plastic Shoes","EWallet"
"South Nobleshire","override",false,7.61,351951,"generate","CT","22:37:23","Rogers Mosciski","6-29-2021",2.72,"73591 Greg Key",66.84,"Electronics",17.19,"Kuphal, Spencer and Blanda","Female",24.48,34403,false,9,"Sleek Concrete Gloves","Cash"
"East Garretthaven",false,92.16,8259657,221529,true,"AL","5:0:59","Emerson Pfannerstill","10-14-2021",5.20,"89399 Braun Prairie",14.54,"Sports & Books",64.37,"Wiegand-Tillman","Female",31.20,60749,2528916,6,"Fantastic Granite Shoes","Cash"
"South Lempi",77.40,"GB",true,614912,53.07,"OR","18:29:8","Alex Schaefer","10-19-2021",73.84,"86866 Stark Island",89.43,"Health & Outdoors",583306,"Lakin, O'Connell and Monahan","Male",738.40,24310,"open-source",10,"Small Steel Hat","EWallet"
"Rafaelhaven",false,true,"firewall",388125,true,"ND","22:29:46","Romaine Welch","10-19-2021",32.89,"2331 Katharina Path",2799590,"Home, Jewelery & Garden",7019003,"Auer V","Female",131.56,46376,5345269,4,"Gorgeous Plastic Chair","Cash"
"Madisynbury","transmitter",94.01,"feed",779012,"synthesizing","MN","20:24:40","Dr. Leone Sporer","10-12-2021",45.07,"97096 Sonia Via","hacking","Outdoors",true,"Armstrong, Strosin and Altenwerth","Male",45.07,90906,1699064,1,"Ergonomic Plastic Hat","Cash"
"Lake Granvilleview","connecting",true,21.36,435747,"feed","NH","17:51:58","Cleora Torphy MD","10-15-2021",44.67,"9592 Zulauf Plaza",6.80,"Games & Clothing",29.47,"Kuphal, Spencer and Blanda","Male",223.35,19804,false,5,"Incredible Cotton Computer","EWallet"
"North Corbinburgh",true,true,true,746682,true,"NE","15:25:29","Madaline Welch","10-16-2021",10.33,"15481 Zack Meadow",true,"Industrial & Shoes",true,"McClure, Block and Franecki","Male",72.31,97988,99.54,7,"Rustic Steel Shirt","AMEX"
"Lake Karl",true,false,8472151,337697,true,"MO","23:11:55","Enrico Nicolas","6-12-2021",73.19,"88344 Johnson Station",2371887,"Sports & Kids","bus","Armstrong, Strosin and Altenwerth","Female",292.76,65478,true,4,"Rustic Plastic Computer","AMEX"
"South Alfreda",49.22,"copying",81.65,449590,32.11,"WV","14:4:41","Adelbert Dare III","8-2-2021",51.17,"619 Daugherty Run","RAM","Tools, Shoes & Music",4362082,"Wiegand-Tillman","Female",153.51,87115,1849428,3,"Fantastic Steel Table","MasterCard"
"West Boydshire","port","solid state",1504754,671589,"quantifying","HI","19:16:4","Leonora Stark","9-30-2021",10.00,"330 Turcotte Cape","RAM","Outdoors & Clothing",false,"Kshlerin DDS","Male",100.00,48006,77.27,10,"Practical Plastic Shoes","EWallet"
"New Henriview",8748289,7987505,false,462830,980524,"NM","8:19:42","Aileen Monahan","8-29-2021",12.41,"87389 Pierre Island",true,"Kids, Electronics & Music",true,"Lakin, O'Connell and Monahan","Female",111.69,12444,false,9,"Small Plastic Hat","Visa"
"Arelyview",true,false,9359947,250630,false,"ND","17:28:43","Natalie Schiller","8-25-2021",93.08,"38930 Ken Fields",79.32,"Home",false,"Parisian, Wolff and Gorczany","Female",651.56,41256,72.33,7,"Awesome Granite Shirt","AMEX"
"Cyrusville",false,8055843,56.94,688959,false,"ME","6:25:34","Sarai Jacobson","10-24-2021",35.55,"887 Kunde Mountains",69.56,"Home, Automotive & Electronics",19.78,"Larkin-McClure","Female",106.65,44110,"quantifying",3,"Ergonomic Concrete Pants","Cash"
"New Thurman",5567217,84.64,"CSS",416876,2995943,"VA","12:37:54","Summer Schneider I","8-9-2021",7.33,"775 Schiller Parks",335716,"Toys",1240981,"Considine PhD","Male",51.31,29484,true,7,"Small Concrete Pants","Cash"
"Port Junetown",22.49,"navigating","hacking",206288,44.27,"NY","17:12:17","Payton Borer","9-11-2021",29.14,"89768 Michele Greens",3289531,"Movies","reboot","Kuphal, Spencer and Blanda","Female",58.28,41481,"connecting",2,"Incredible Wooden Table","Cash"
"Lavonhaven",7749054,"SAS","synthesizing",473033,8827679,"DE","12:43:55","Stacey Ferry","10-23-2021",90.56,"55680 Lenna Ranch","parsing","Kids & Books",4121853,"Auer V","Male",633.92,55328,"online",7,"Sleek Concrete Chair","AMEX"
"New Camillaburgh",true,7419783,true,207319,true,"NC","21:24:10","Jennings Schoen","8-20-2021",86.77,"5290 Ebert Mall",true,"Industrial & Home","input","McClure, Block and Franecki","Female",86.77,47245,57.44,1,"Gorgeous Concrete Pants","EWallet"
"Randalfurt",false,true,true,684928,true,"TX","11:56:37","Chesley Haag","2-11-2021",38.14,"672 Abbott Plains",72.24,"Clothing",true,"Kshlerin DDS","Male",305.12,44775,65.18,8,"Sleek Concrete Table","Cash"
"Lake Lewisbury",false,"transmitter",true,361907,true,"SC","3:15:43","Delores Brekke","7-5-2021",67.81,"4910 Conroy Extensions",8085030,"Garden","transmit","Auer V","Male",203.43,17737,6399931,3,"Intelligent Cotton Shirt","Cash"
"North Dayton","EXE",false,7849724,127277,"cross-platform","NE","20:40:49","Gennaro Schuppe","10-20-2021",17.77,"116 Kuhlman Ways",7333599,"Sports",3404245,"Larkin-McClure","Female",35.54,26685,"neural",2,"Sleek Cotton Pants","Cash"
"South Jeffry",true,5243444,"SSL",795171,true,"HI","6:18:36","Kyleigh Hauck","9-6-2021",1.54,"218 Pietro Stream","solid state","Electronics & Garden",26.36,"Auer V","Female",3.08,50504,15.50,2,"Incredible Rubber Hat","EWallet"
"East Roderickhaven",7.15,55.26,17.53,999287,41.00,"NV","9:19:5","Stanley Keeling","4-25-2021",11.74,"6282 Bobbie Street",true,"Industrial",7861326,"Considine PhD","Female",58.70,33019,false,5,"Sleek Cotton Hat","AMEX"
"West Oceanechester",48.60,false,3118542,248345,24.54,"NH","10:38:21","Caleb Jacobs","8-2-2021",18.27,"2402 Jarrett Square",823234,"Clothing",1027781,"Parisian, Wolff and Gorczany","Female",146.16,13451,1454533,8,"Small Rubber Computer","Cash"
"Lynchmouth",66.15,26.74,"SMTP",460521,25.46,"ME","4:44:33","Mr. Otha Hettinger","8-25-2021",94.14,"416 Jenifer Passage",5750384,"Automotive, Home & Sports",805888,"Considine PhD","Female",94.14,69281,"capacitor",1,"Small Cotton Gloves","MasterCard"
"North Juliotown",4650159,9303385,3898788,833729,663366,"WV","9:24:28","Ms. Asia Bailey","7-22-2021",84.81,"3375 Bert Junction",551071,"Clothing",1183331,"McClure, Block and Franecki","Female",848.10,13213,4546092,10,"Ergonomic Rubber Table","MasterCard"
"Walterborough",4295065,5812005,8905802,402299,5222871,"NV","17:47:4","Sheldon Lockman Jr.","3-15-2021",67.22,"4924 Kara Cove",96.55,"Automotive",true,"Kshlerin DDS","Male",134.44,84619,"overriding",2,"Fantastic Plastic Car","MasterCard"
"Doyleshire",8.64,58.81,true,981580,81.80,"OR","13:15:54","Dorothy Paucek","3-13-2021",27.57,"6029 D'Amore Spur",16.98,"Movies & Sports",true,"Larkin-McClure","Male",275.70,26592,true,10,"Ergonomic Rubber Computer","MasterCard"
"Terrytown",83.16,true,5.26,734503,55.92,"MI","12:50:54","Royal Kuvalis","8-3-2021",0.12,"8102 Hettinger Station",9007286,"Grocery & Kids",false,"Wiegand-Tillman","Male",0.72,48581,true,6,"Ergonomic Wooden Hat","AMEX"
"South Penelopeside",27.92,true,80.13,203896,42.70,"WY","0:15:29","Sam Schaden V","10-13-2021",29.81,"9737 Eda Orchard",true,"Grocery",false,"Armstrong, Strosin and Altenwerth","Male",298.10,90442,false,10,"Rustic Granite Hat","AMEX"
"Port Rudy","RSS","hack",1.25,745956,"open-source","PA","12:25:49","Dr. Sallie Weimann","6-3-2021",91.57,"99791 Pearlie Meadows",false,"Beauty",true,"Kshlerin DDS","Female",732.56,79908,"multi-byte",8,"Ergonomic Plastic Chair","MasterCard"
"Port Javonteland",false,2869600,6314260,252441,true,"ME","11:53:7","Hassan Reynolds IV","8-16-2021",80.29,"122 Cronin Mill",7173603,"Books",463635,"Considine PhD","Female",802.90,56756,18.26,10,"Small Granite Computer","Visa"
"Amarichester","compressing",9002520,"XML",385949,"FTP","IN","10:42:40","Tommie Hoppe III","6-14-2021",33.39,"7268 Jan Street",true,"Clothing, Sports & Beauty",332564,"Auer V","Male",233.73,27694,38.58,7,"Gorgeous Plastic Computer","AMEX"
"Hyatttown",3391767,true,false,719397,410953,"MS","1:52:15","Manley Lynch","10-25-2021",68.61,"4792 Kenny Skyway",0.38,"Computers & Games",false,"Considine PhD","Female",617.49,88795,8031625,9,"Practical Granite Computer","AMEX"
"Lake Enriquefort","transmitter",1060570,false,135032,"transmitting","AR","3:36:37","Lucy Trantow Jr.","12-25-2020",71.70,"95109 Howe Creek",8138592,"Tools",true,"Armstrong, Strosin and Altenwerth","Female",573.60,41476,false,8,"Awesome Steel Pants","Visa"
"East Karlee",86.28,73.31,4511787,984309,98.11,"TX","0:6:57","Mandy Shields Sr.","10-25-2021",10.18,"9326 Buckridge Path",true,"Books, Baby & Sports",true,"Wiegand-Tillman","Female",20.36,37351,true,2,"Practical Wooden Gloves","MasterCard"
"Idellaberg",false,"copying",2715185,603885,true,"MD","22:30:48","Luis Streich","9-7-2021",44.34,"7469 Carroll Isle","back-end","Grocery",32.44,"Auer V","Male",443.40,19361,true,10,"Rustic Wooden Pants","Cash"
"Willowfurt",5.38,"hacking",3.68,780086,54.13,"CO","11:50:56","Carmela Bode IV","8-21-2021",30.24,"7900 Kane Oval","JSON","Electronics",13.74,"Kshlerin DDS","Female",241.92,84571,"connecting",8,"Sleek Granite Shoes","Visa"
"New Domingoland",95.64,58.77,20.95,872210,71.53,"WI","5:29:3","Jazmin Bailey Jr.","6-23-2021",65.00,"733 O'Reilly Curve",4946409,"Tools, Baby & Sports",false,"Larkin-McClure","Male",455.00,30991,false,7,"Sleek Wooden Pants","AMEX"
"Wiegandside",69.75,33.30,95.86,749933,58.32,"NM","12:38:52","Jerod Lubowitz","9-14-2021",10.18,"6338 Smith Skyway",55.26,"Toys, Electronics & Beauty",17.94,"Larkin-McClure","Female",40.72,87660,77.75,4,"Fantastic Wooden Shirt","Cash"
"Port Daijaborough",false,7.59,70.34,413289,true,"WV","0:18:47","Mrs. Hettie Schoen","10-12-2021",27.40,"855 Emmitt Keys",false,"Electronics, Movies & Books",false,"Armstrong, Strosin and Altenwerth","Female",54.80,27139,true,2,"Practical Steel Car","AMEX"
"Port Aidaview",2498666,"input","digital",339426,3278504,"NE","20:40:38","Mr. Demarco Breitenberg","8-14-2021",65.77,"24874 Aiyana Highway",73.77,"Grocery, Movies & Clothing",36.99,"Kuphal, Spencer and Blanda","Female",526.16,78267,"override",8,"Gorgeous Plastic Pants","Cash"
"New Melody",12.97,72.72,35.45,776917,98.80,"NV","3:25:59","Evelyn Boehm Sr.","9-18-2021",8.29,"387 Ryan Dam",94.85,"Movies, Automotive & Sports","application","Lakin, O'Connell and Monahan","Male",41.45,77059,1009770,5,"Small Rubber Hat","Cash"
"Port Seamusville","programming",93.30,56.24,392107,"neural","UT","23:39:9","Mr. Patricia Bayer","10-10-2021",49.12,"792 Ernesto Points",2929053,"Grocery","synthesize","Auer V","Female",491.20,78701,6933099,10,"Sleek Rubber Chair","AMEX"
"Lake Santino","application","backing up",37.44,393350,"hard drive","MD","5:1:0","Magdalen Collier","9-3-2021",47.41,"134 Buckridge Wells",false,"Books & Electronics","feed","Considine PhD","Male",331.87,86958,"redundant",7,"Rustic Concrete Computer","AMEX"
"Rodriguezmouth",true,"generating",58.27,879210,true,"IN","7:56:10","Chelsey Corkery","2-20-2021",78.49,"13593 Koss Pine","navigate","Music",79.97,"Lakin, O'Connell and Monahan","Male",235.47,26326,3.78,3,"Gorgeous Wooden Pants","EWallet"
"South Dustinside",true,92.16,51.97,618650,false,"CA","14:28:18","Ms. Noel Rodriguez","9-30-2021",72.00,"931 Berniece Trafficway",true,"Jewelery, Shoes & Home",1.17,"Wiegand-Tillman","Male",576.00,31832,24.81,8,"Fantastic Plastic Hat","MasterCard"
"Port Erin",true,true,53.47,677541,true,"NJ","18:50:23","Ulises Lubowitz","10-24-2021",87.44,"42506 Schuppe Fields","card","Clothing & Automotive",false,"McClure, Block and Franecki","Female",174.88,50960,true,2,"Small Concrete Chair","AMEX"
"Schoenstad",87.91,false,true,654152,64.33,"MO","9:30:33","Lenore Roberts","7-13-2021",37.29,"132 Vivianne Locks",true,"Jewelery","haptic","Parisian, Wolff and Gorczany","Female",186.45,79501,6854507,5,"Ergonomic Concrete Gloves","Cash"
"Wunschmouth",3714568,25.64,3566750,128579,511696,"PA","2:38:26","Fernando Kautzer","12-5-2020",3.85,"89701 Noemy Lights",900888,"Computers","auxiliary","Kuphal, Spencer and Blanda","Male",34.65,21021,"quantifying",9,"Rustic Rubber Table","MasterCard"
"South Jazmin","programming","PCI",3.01,529187,"quantifying","KS","23:51:27","Tiana Schamberger","7-2-2021",77.68,"85445 Bartoletti Shoals",6876445,"Tools, Outdoors & Kids",24.82,"McClure, Block and Franecki","Female",155.36,83043,"pixel",2,"Sleek Plastic Chair","Visa"
"Lake Victor","copy",0.39,true,143012,"copying","CA","10:32:58","Alejandra Stiedemann","9-16-2021",50.54,"7907 Leuschke Way",true,"Outdoors, Music & Grocery","feed","Parisian, Wolff and Gorczany","Female",101.08,20344,2092475,2,"Rustic Cotton Table","EWallet"
"South Taniamouth",3862578,"virtual",97.92,823628,1753829,"VT","1:54:2","Cary Hermann","9-25-2021",83.33,"96090 Marvin Ramp",false,"Garden",17.28,"Considine PhD","Male",833.30,86217,53.62,10,"Intelligent Rubber Table","EWallet"
"New Stewartland",true,28.79,91.66,594065,false,"MA","17:20:27","Monroe VonRueden II","10-11-2021",78.24,"793 Von Ferry",true,"Baby & Books",38.45,"Auer V","Female",391.20,62947,1187239,5,"Fantastic Granite Table","AMEX"
"Venastad","card",3.60,false,193080,"calculating","MO","22:48:7","Eli Sanford","3-30-2021",50.58,"8917 Rogahn Islands",true,"Shoes, Health & Grocery",85.62,"Parisian, Wolff and Gorczany","Female",505.80,72088,21.53,10,"Fantastic Steel Table","EWallet"
"Jaynefurt",6280998,83.81,"reboot",623151,8622399,"DE","2:25:5","Lance Hirthe","9-25-2021",83.76,"20346 Edison Dale","synthesizing","Music, Games & Shoes",false,"Kuphal, Spencer and Blanda","Male",83.76,16071,92.49,1,"Incredible Rubber Shoes","AMEX"
"New Clementinaton","programming",4.72,"SAS",219263,"connect","NV","18:32:14","Abigale Lehner","7-30-2021",74.69,"34387 Monahan Knolls",3002940,"Electronics, Industrial & Automotive","cross-platform","Wiegand-Tillman","Female",74.69,31342,"calculating",1,"Rustic Concrete Chair","EWallet"
"North Curtport","monitor",8230824,true,944404,"bypassing","WI","23:9:20","Dr. Claud Bayer","9-10-2021",50.37,"37773 Pollich Rue",35.12,"Shoes & Home",98.08,"Kshlerin DDS","Male",453.33,23189,8433763,9,"Fantastic Rubber Computer","Visa"
"Padbergborough",false,true,true,796091,false,"WV","7:11:24","Boyd Jacobi","6-14-2021",83.74,"869 Hamill Lane",false,"Books",6042986,"Larkin-McClure","Male",502.44,17725,false,6,"Awesome Wooden Table","Cash"
"Lake Jamisonside",false,false,true,497780,true,"SD","18:43:51","Grant Maggio II","10-14-2021",20.12,"5424 Alanis Shoals",4832427,"Outdoors & Beauty",true,"Armstrong, Strosin and Altenwerth","Male",100.60,34621,false,5,"Gorgeous Cotton Pants","MasterCard"
"Gastonfort",98.79,true,false,458146,71.54,"AZ","15:50:16","Elise Lubowitz","9-20-2021",61.44,"551 Hamill Junctions",6076909,"Electronics, Garden & Shoes",57.96,"Considine PhD","Female",184.32,73253,93.70,3,"Intelligent Rubber Table","AMEX"
"Quigleyside",2436372,"system",4449629,659487,5605342,"DE","7:52:34","Albin Leannon","2-24-2021",29.80,"357 Casey Islands",2487296,"Health",1033376,"Auer V","Female",149.00,77956,"virtual",5,"Gorgeous Granite Shoes","Cash"
"New Adrain",true,8707596,5499391,181066,true,"SD","21:58:29","Kevin Boyer","10-21-2021",9.57,"8115 Lowe Course",3888954,"Home & Sports",498315,"Auer V","Male",9.57,60660,"feed",1,"Awesome Rubber Pants","EWallet"
"East Neha",507596,"microchip",51.58,348543,5386214,"NV","15:58:28","Roberta Dach V","7-31-2021",29.69,"35516 Myriam Rue",1921026,"Jewelery & Computers","program","Wiegand-Tillman","Female",207.83,24526,"connect",7,"Ergonomic Wooden Chair","EWallet"
"Eudorashire",false,"parsing","programming",674941,false,"IN","10:39:26","Ms. David Schaden","10-15-2021",13.76,"8990 Thaddeus Mount",true,"Baby, Shoes & Kids",57.17,"Considine PhD","Female",68.80,67156,false,5,"Practical Concrete Chair","Visa"
